code,rank,q,voi,n_total,cum1,cum20,cum120
IF0000,6141755,0.16829209373196824,-2.0,36494614,-1.906208e+06,-5.27387e+06,-5.116437e+06
IF0000,6150881,0.16854215802912725,-2.0,36494614,-1.907313e+06,-5.280281e+06,-5.126897e+06
IF0000,6160006,0.16879219492498262,-2.0,36494614,-1.908397e+06,-5.287871e+06,-5.134915e+06
IF0000,6169132,0.16904225922214167,-2.0,36494614,-1.908728e+06,-5.290117e+06,-5.138382e+06
IF0000,6178258,0.16929232351930068,-2.0,36494614,-1.90896e+06,-5.29205e+06,-5.142048e+06
IF0000,6187384,0.16954238781645972,-2.0,36494614,-1.90949e+06,-5.29615e+06,-5.146862e+06
IF0000,6196510,0.16979245211361874,-2.0,36494614,-1.910969e+06,-5.300179e+06,-5.151235e+06
IF0000,6205636,0.17004251641077778,-2.0,36494614,-1.912305e+06,-5.305964e+06,-5.158729e+06
IF0000,6214762,0.1702925807079368,-2.0,36494614,-1.913337e+06,-5.310766e+06,-5.167024e+06
IF0000,6223888,0.17054264500509583,-2.0,36494614,-1.914956e+06,-5.317818e+06,-5.178134e+06
IF0000,6233014,0.17079270930225485,-2.0,36494614,-1.916251e+06,-5.322133e+06,-5.177305e+06
IF0000,6242140,0.1710427735994139,-2.0,36494614,-1.917256e+06,-5.32536e+06,-5.181031e+06
IF0000,6251266,0.1712928378965729,-2.0,36494614,-1.918118e+06,-5.328711e+06,-5.184763e+06
IF0000,6260392,0.17154290219373192,-2.0,36494614,-1.918212e+06,-5.330842e+06,-5.188388e+06
IF0000,6269518,0.17179296649089096,-2.0,36494614,-1.918817e+06,-5.334516e+06,-5.192122e+06
IF0000,6278644,0.17204303078804997,-2.0,36494614,-1.919385e+06,-5.337678e+06,-5.197595e+06
IF0000,6287770,0.172293095085209,-2.0,36494614,-1.919947e+06,-5.340924e+06,-5.202169e+06
IF0000,6296895,0.17254313198106438,-2.0,36494614,-1.92031e+06,-5.343281e+06,-5.205609e+06
IF0000,6306021,0.1727931962782234,-2.0,36494614,-1.921331e+06,-5.34756e+06,-5.209306e+06
IF0000,6315147,0.17304326057538244,-2.0,36494614,-1.922027e+06,-5.350358e+06,-5.209601e+06
IF0000,6324273,0.17329332487254145,-2.0,36494614,-1.922805e+06,-5.352497e+06,-5.209276e+06
IF0000,6333399,0.1735433891697005,-2.0,36494614,-1.924763e+06,-5.359335e+06,-5.216503e+06
IF0000,6342525,0.1737934534668595,-2.0,36494614,-1.926193e+06,-5.363343e+06,-5.222943e+06
IF0000,6351651,0.17404351776401855,-2.0,36494614,-1.927796e+06,-5.372903e+06,-5.235864e+06
IF0000,6360777,0.17429358206117757,-2.0,36494614,-1.929685e+06,-5.379634e+06,-5.238777e+06
IF0000,6369903,0.1745436463583366,-2.0,36494614,-1.931562e+06,-5.390962e+06,-5.25819e+06
IF0000,6379029,0.17479371065549562,-2.0,36494614,-1.932184e+06,-5.393981e+06,-5.259028e+06
IF0000,6388155,0.17504377495265466,-2.0,36494614,-1.932665e+06,-5.395489e+06,-5.255974e+06
IF0000,6397281,0.17529383924981368,-2.0,36494614,-1.933229e+06,-5.398797e+06,-5.259143e+06
IF0000,6406407,0.17554390354697272,-2.0,36494614,-1.934241e+06,-5.401469e+06,-5.259344e+06
IF0000,6415533,0.17579396784413173,-2.0,36494614,-1.935109e+06,-5.404533e+06,-5.262034e+06
IF0000,6424659,0.17604403214129077,-2.0,36494614,-1.936457e+06,-5.40879e+06,-5.262558e+06
IF0000,6433784,0.17629406903714614,-2.0,36494614,-1.938122e+06,-5.413958e+06,-5.269568e+06
IF0000,6442910,0.17654413333430516,-2.0,36494614,-1.939661e+06,-5.419497e+06,-5.275932e+06
IF0000,6452036,0.1767941976314642,-2.0,36494614,-1.941352e+06,-5.424075e+06,-5.282212e+06
IF0000,6461162,0.17704426192862321,-2.0,36494614,-1.942738e+06,-5.429734e+06,-5.289169e+06
IF0000,6470288,0.17729432622578226,-2.0,36494614,-1.944195e+06,-5.436297e+06,-5.297597e+06
IF0000,6479414,0.17754439052294127,-2.0,36494614,-1.945698e+06,-5.440311e+06,-5.301497e+06
IF0000,6488540,0.1777944548201003,-2.0,36494614,-1.946604e+06,-5.44331e+06,-5.302781e+06
IF0000,6497666,0.17804451911725933,-2.0,36494614,-1.947482e+06,-5.446433e+06,-5.304714e+06
IF0000,6506792,0.17829458341441837,-2.0,36494614,-1.947587e+06,-5.448378e+06,-5.307804e+06
IF0000,6515918,0.17854464771157738,-2.0,36494614,-1.947589e+06,-5.449909e+06,-5.310207e+06
IF0000,6525044,0.17879471200873642,-2.0,36494614,-1.948222e+06,-5.452237e+06,-5.312419e+06
IF0000,6534170,0.17904477630589544,-2.0,36494614,-1.948662e+06,-5.454387e+06,-5.315523e+06
IF0000,6543296,0.17929484060305448,-2.0,36494614,-1.949198e+06,-5.458312e+06,-5.323334e+06
IF0000,6552422,0.1795449049002135,-2.0,36494614,-1.950137e+06,-5.460877e+06,-5.326376e+06
IF0000,6561548,0.17979496919737253,-2.0,36494614,-1.951238e+06,-5.465166e+06,-5.332506e+06
IF0000,6570674,0.18004503349453155,-2.0,36494614,-1.952397e+06,-5.468355e+06,-5.336172e+06
IF0000,6579799,0.18029507039038692,-2.0,36494614,-1.95364e+06,-5.473269e+06,-5.339981e+06
IF0000,6588925,0.18054513468754596,-2.0,36494614,-1.95476e+06,-5.475075e+06,-5.338966e+06
IF0000,6598051,0.18079519898470497,-2.0,36494614,-1.956067e+06,-5.479625e+06,-5.34717e+06
IF0000,6607177,0.18104526328186402,-2.0,36494614,-1.957223e+06,-5.482364e+06,-5.349578e+06
IF0000,6616303,0.18129532757902303,-2.0,36494614,-1.958871e+06,-5.488139e+06,-5.35826e+06
IF0000,6625429,0.18154539187618207,-2.0,36494614,-1.959751e+06,-5.490814e+06,-5.361805e+06
IF0000,6634555,0.18179545617334109,-2.0,36494614,-1.960228e+06,-5.49262e+06,-5.366588e+06
IF0000,6643681,0.1820455204705001,-2.0,36494614,-1.960757e+06,-5.494174e+06,-5.368334e+06
IF0000,6652807,0.18229558476765914,-2.0,36494614,-1.960977e+06,-5.495821e+06,-5.371168e+06
IF0000,6661933,0.18254564906481816,-2.0,36494614,-1.961483e+06,-5.497998e+06,-5.377563e+06
IF0000,6671059,0.1827957133619772,-2.0,36494614,-1.962219e+06,-5.501043e+06,-5.381785e+06
IF0000,6680185,0.1830457776591362,-2.0,36494614,-1.962798e+06,-5.504228e+06,-5.382095e+06
IF0000,6689311,0.18329584195629525,-2.0,36494614,-1.966747e+06,-5.520387e+06,-5.389152e+06
IF0000,6698437,0.18354590625345427,-2.0,36494614,-1.97107e+06,-5.543078e+06,-5.426793e+06
IF0000,6707563,0.1837959705506133,-2.0,36494614,-1.973563e+06,-5.553671e+06,-5.435231e+06
IF0000,6716688,0.18404600744646868,-2.0,36494614,-1.975802e+06,-5.560861e+06,-5.445294e+06
IF0000,6725814,0.1842960717436277,-2.0,36494614,-1.977749e+06,-5.567586e+06,-5.454143e+06
IF0000,6734940,0.18454613604078673,-2.0,36494614,-1.979548e+06,-5.573784e+06,-5.45313e+06
IF0000,6744066,0.18479620033794575,-2.0,36494614,-1.982096e+06,-5.581852e+06,-5.456812e+06
IF0000,6753192,0.1850462646351048,-2.0,36494614,-1.983841e+06,-5.587515e+06,-5.463861e+06
IF0000,6762318,0.1852963289322638,-2.0,36494614,-1.985794e+06,-5.593958e+06,-5.473186e+06
IF0000,6771444,0.18554639322942285,-2.0,36494614,-1.987513e+06,-5.599401e+06,-5.484602e+06
IF0000,6780570,0.18579645752658186,-2.0,36494614,-1.989193e+06,-5.603425e+06,-5.486031e+06
IF0000,6789696,0.1860465218237409,-2.0,36494614,-1.990542e+06,-5.608066e+06,-5.49366e+06
IF0000,6798822,0.18629658612089992,-2.0,36494614,-1.99209e+06,-5.612848e+06,-5.497155e+06
IF0000,6807948,0.18654665041805896,-2.0,36494614,-1.993254e+06,-5.617096e+06,-5.499077e+06
IF0000,6817074,0.18679671471521797,-2.0,36494614,-1.994167e+06,-5.621716e+06,-5.506884e+06
IF0000,6826200,0.187046779012377,-2.0,36494614,-1.996152e+06,-5.629326e+06,-5.518359e+06
IF0000,6835326,0.18729684330953603,-2.0,36494614,-1.998138e+06,-5.635118e+06,-5.524336e+06
IF0000,6844452,0.18754690760669507,-2.0,36494614,-1.99939e+06,-5.63916e+06,-5.526534e+06
IF0000,6853577,0.18779694450255044,-2.0,36494614,-2.000431e+06,-5.643671e+06,-5.535443e+06
IF0000,6862703,0.18804700879970945,-2.0,36494614,-2.001861e+06,-5.647828e+06,-5.537829e+06
IF0000,6871829,0.1882970730968685,-2.0,36494614,-2.003235e+06,-5.650923e+06,-5.539312e+06
IF0000,6880955,0.1885471373940275,-2.0,36494614,-2.004183e+06,-5.654921e+06,-5.5422e+06
IF0000,6890081,0.18879720169118655,-2.0,36494614,-2.005163e+06,-5.657982e+06,-5.5439e+06
IF0000,6899207,0.18904726598834556,-2.0,36494614,-2.006017e+06,-5.661677e+06,-5.54815e+06
IF0000,6908333,0.1892973302855046,-2.0,36494614,-2.00692e+06,-5.663879e+06,-5.547385e+06
IF0000,6917459,0.18954739458266362,-2.0,36494614,-2.007635e+06,-5.665819e+06,-5.550104e+06
IF0000,6926585,0.18979745887982266,-2.0,36494614,-2.008386e+06,-5.667775e+06,-5.547628e+06
IF0000,6935711,0.19004752317698168,-2.0,36494614,-2.009411e+06,-5.671757e+06,-5.553671e+06
IF0000,6944837,0.19029758747414072,-2.0,36494614,-2.010531e+06,-5.675269e+06,-5.55752e+06
IF0000,6953963,0.19054765177129973,-2.0,36494614,-2.012238e+06,-5.684754e+06,-5.568637e+06
IF0000,6963089,0.19079771606845877,-2.0,36494614,-2.014504e+06,-5.689593e+06,-5.566397e+06
IF0000,6972215,0.1910477803656178,-2.0,36494614,-2.015387e+06,-5.691507e+06,-5.566901e+06
IF0000,6981341,0.1912978446627768,-2.0,36494614,-2.016074e+06,-5.69284e+06,-5.567577e+06
IF0000,6990467,0.19154790895993584,-2.0,36494614,-2.016634e+06,-5.694725e+06,-5.568378e+06
IF0000,6999592,0.1917979458557912,-2.0,36494614,-2.017098e+06,-5.696857e+06,-5.569332e+06
IF0000,7008718,0.19204801015295023,-2.0,36494614,-2.01742e+06,-5.698744e+06,-5.573027e+06
IF0000,7017844,0.19229807445010927,-2.0,36494614,-2.017747e+06,-5.700175e+06,-5.571496e+06
IF0000,7026970,0.19254813874726828,-2.0,36494614,-2.018107e+06,-5.70238e+06,-5.57642e+06
IF0000,7036096,0.19279820304442732,-2.0,36494614,-2.018311e+06,-5.703896e+06,-5.577551e+06
IF0000,7045222,0.19304826734158634,-2.0,36494614,-2.01865e+06,-5.705497e+06,-5.580094e+06
IF0000,7054348,0.19329833163874538,-2.0,36494614,-2.018974e+06,-5.706905e+06,-5.580901e+06
IF0000,7063474,0.1935483959359044,-2.0,36494614,-2.019655e+06,-5.708864e+06,-5.579567e+06
IF0000,7072600,0.19379846023306344,-2.0,36494614,-2.020445e+06,-5.712035e+06,-5.581365e+06
IF0000,7081726,0.19404852453022245,-2.0,36494614,-2.021133e+06,-5.713972e+06,-5.579979e+06
IF0000,7090852,0.1942985888273815,-2.0,36494614,-2.021941e+06,-5.717451e+06,-5.5807e+06
IF0000,7099978,0.1945486531245405,-2.0,36494614,-2.022921e+06,-5.720786e+06,-5.580762e+06
IF0000,7109104,0.19479871742169955,-2.0,36494614,-2.023978e+06,-5.725031e+06,-5.58315e+06
IF0000,7118230,0.19504878171885856,-2.0,36494614,-2.024889e+06,-5.727866e+06,-5.58474e+06
IF0000,7127356,0.1952988460160176,-2.0,36494614,-2.025649e+06,-5.73043e+06,-5.5868e+06
IF0000,7136481,0.19554888291187297,-2.0,36494614,-2.026584e+06,-5.734428e+06,-5.585461e+06
IF0000,7145607,0.195798947209032,-2.0,36494614,-2.028163e+06,-5.738793e+06,-5.584087e+06
IF0000,7154733,0.19604901150619103,-2.0,36494614,-2.029759e+06,-5.747074e+06,-5.592301e+06
IF0000,7163859,0.19629907580335004,-2.0,36494614,-2.032709e+06,-5.758102e+06,-5.61515e+06
IF0000,7172985,0.19654914010050908,-2.0,36494614,-2.035004e+06,-5.761682e+06,-5.612872e+06
IF0000,7182111,0.1967992043976681,-2.0,36494614,-2.036948e+06,-5.7653e+06,-5.614992e+06
IF0000,7191237,0.19704926869482714,-2.0,36494614,-2.038853e+06,-5.772547e+06,-5.620709e+06
IF0000,7200363,0.19729933299198615,-2.0,36494614,-2.041076e+06,-5.777072e+06,-5.623438e+06
IF0000,7209489,0.1975493972891452,-2.0,36494614,-2.042967e+06,-5.781764e+06,-5.62562e+06
IF0000,7218615,0.1977994615863042,-2.0,36494614,-2.045252e+06,-5.789349e+06,-5.630455e+06
IF0000,7227741,0.19804952588346325,-2.0,36494614,-2.047277e+06,-5.794474e+06,-5.637389e+06
IF0000,7236867,0.19829959018062226,-2.0,36494614,-2.04926e+06,-5.798551e+06,-5.63634e+06
IF0000,7245993,0.1985496544777813,-2.0,36494614,-2.051168e+06,-5.803834e+06,-5.643355e+06
IF0000,7255119,0.19879971877494032,-2.0,36494614,-2.053188e+06,-5.807385e+06,-5.639994e+06
IF0000,7264245,0.19904978307209936,-2.0,36494614,-2.054889e+06,-5.81203e+06,-5.645484e+06
IF0000,7273370,0.19929981996795473,-2.0,36494614,-2.056637e+06,-5.816343e+06,-5.651946e+06
IF0000,7282496,0.19954988426511375,-2.0,36494614,-2.0581e+06,-5.822869e+06,-5.664674e+06
IF0000,7291622,0.1997999485622728,-2.0,36494614,-2.059518e+06,-5.82544e+06,-5.666514e+06
IF0000,7300748,0.2000500128594318,-2.0,36494614,-2.060487e+06,-5.828028e+06,-5.669732e+06
IF0000,7309874,0.20030007715659084,-2.0,36494614,-2.061575e+06,-5.830921e+06,-5.672674e+06
IF0000,7319000,0.20055014145374986,-2.0,36494614,-2.063343e+06,-5.836026e+06,-5.677645e+06
IF0000,7328126,0.2008002057509089,-2.0,36494614,-2.064847e+06,-5.839462e+06,-5.67928e+06
IF0000,7337252,0.20105027004806791,-2.0,36494614,-2.065833e+06,-5.842002e+06,-5.678116e+06
IF0000,7346378,0.20130033434522696,-2.0,36494614,-2.067372e+06,-5.845096e+06,-5.675446e+06
IF0000,7355504,0.20155039864238597,-2.0,36494614,-2.069174e+06,-5.851355e+06,-5.678751e+06
IF0000,7364630,0.20180046293954498,-2.0,36494614,-2.071065e+06,-5.859641e+06,-5.692536e+06
IF0000,7373756,0.20205052723670403,-2.0,36494614,-2.072671e+06,-5.864914e+06,-5.701567e+06
IF0000,7382882,0.20230059153386304,-2.0,36494614,-2.073876e+06,-5.869473e+06,-5.711815e+06
IF0000,7392008,0.20255065583102208,-2.0,36494614,-2.075647e+06,-5.876817e+06,-5.718271e+06
IF0000,7401134,0.2028007201281811,-2.0,36494614,-2.076599e+06,-5.879516e+06,-5.717109e+06
IF0000,7410260,0.20305078442534014,-2.0,36494614,-2.077263e+06,-5.882532e+06,-5.720489e+06
IF0000,7419385,0.2033008213211955,-2.0,36494614,-2.079081e+06,-5.889318e+06,-5.731495e+06
IF0000,7428511,0.20355088561835452,-2.0,36494614,-2.080858e+06,-5.893108e+06,-5.727197e+06
IF0000,7437637,0.20380094991551356,-2.0,36494614,-2.082492e+06,-5.899496e+06,-5.739612e+06
IF0000,7446763,0.20405101421267258,-2.0,36494614,-2.084936e+06,-5.908011e+06,-5.753443e+06
IF0000,7455889,0.20430107850983162,-2.0,36494614,-2.087808e+06,-5.915859e+06,-5.760645e+06
IF0000,7465015,0.20455114280699063,-2.0,36494614,-2.090198e+06,-5.921094e+06,-5.7669e+06
IF0000,7474141,0.20480120710414967,-2.0,36494614,-2.092049e+06,-5.92507e+06,-5.769512e+06
IF0000,7483267,0.2050512714013087,-2.0,36494614,-2.09329e+06,-5.928332e+06,-5.771377e+06
IF0000,7492393,0.20530133569846773,-2.0,36494614,-2.095149e+06,-5.933097e+06,-5.777895e+06
IF0000,7501519,0.20555139999562674,-2.0,36494614,-2.096794e+06,-5.936095e+06,-5.777219e+06
IF0000,7510645,0.20580146429278579,-2.0,36494614,-2.098292e+06,-5.938758e+06,-5.777386e+06
IF0000,7519771,0.2060515285899448,-2.0,36494614,-2.100025e+06,-5.946213e+06,-5.792125e+06
IF0000,7528897,0.20630159288710384,-2.0,36494614,-2.102888e+06,-5.953795e+06,-5.801639e+06
IF0000,7538023,0.20655165718426285,-1.0,36494614,-2.104517e+06,-5.95885e+06,-5.804527e+06
IF0000,7547149,0.2068017214814219,-1.0,36494614,-2.104856e+06,-5.960086e+06,-5.805774e+06
IF0000,7556274,0.20705175837727727,-1.0,36494614,-2.105365e+06,-5.96355e+06,-5.8113e+06
IF0000,7565400,0.20730182267443628,-1.0,36494614,-2.105625e+06,-5.965751e+06,-5.816196e+06
IF0000,7574526,0.20755188697159532,-1.0,36494614,-2.105808e+06,-5.966019e+06,-5.811566e+06
IF0000,7583652,0.20780195126875434,-1.0,36494614,-2.106072e+06,-5.968892e+06,-5.821656e+06
IF0000,7592778,0.20805201556591338,-1.0,36494614,-2.106685e+06,-5.97157e+06,-5.823337e+06
IF0000,7601904,0.2083020798630724,-1.0,36494614,-2.107197e+06,-5.973553e+06,-5.826289e+06
IF0000,7611030,0.20855214416023143,-1.0,36494614,-2.108282e+06,-5.984509e+06,-5.853423e+06
IF0000,7620156,0.20880220845739045,-1.0,36494614,-2.109707e+06,-5.992607e+06,-5.855174e+06
IF0000,7629282,0.2090522727545495,-1.0,36494614,-2.110711e+06,-5.997838e+06,-5.856557e+06
IF0000,7638408,0.2093023370517085,-1.0,36494614,-2.111992e+06,-6.0009e+06,-5.854609e+06
IF0000,7647534,0.20955240134886755,-1.0,36494614,-2.112749e+06,-6.001151e+06,-5.851311e+06
IF0000,7656660,0.20980246564602656,-1.0,36494614,-2.113645e+06,-6.001608e+06,-5.848206e+06
IF0000,7665786,0.2100525299431856,-1.0,36494614,-2.114065e+06,-6.002286e+06,-5.843229e+06
IF0000,7674912,0.21030259424034461,-1.0,36494614,-2.114503e+06,-6.006187e+06,-5.849314e+06
IF0000,7684038,0.21055265853750366,-1.0,36494614,-2.115107e+06,-6.008253e+06,-5.842505e+06
IF0000,7693163,0.21080269543335903,-1.0,36494614,-2.115658e+06,-6.013249e+06,-5.845638e+06
IF0000,7702289,0.21105275973051804,-1.0,36494614,-2.116356e+06,-6.018912e+06,-5.85004e+06
IF0000,7711415,0.21130282402767708,-1.0,36494614,-2.117398e+06,-6.026666e+06,-5.862697e+06
IF0000,7720541,0.2115528883248361,-1.0,36494614,-2.118646e+06,-6.031593e+06,-5.871017e+06
IF0000,7729667,0.21180295262199514,-1.0,36494614,-2.119568e+06,-6.035964e+06,-5.871746e+06
IF0000,7738793,0.21205301691915415,-1.0,36494614,-2.120747e+06,-6.041274e+06,-5.883833e+06
IF0000,7747919,0.21230308121631317,-1.0,36494614,-2.122209e+06,-6.046777e+06,-5.893007e+06
IF0000,7757045,0.2125531455134722,-1.0,36494614,-2.124539e+06,-6.055643e+06,-5.902158e+06
IF0000,7766171,0.21280320981063122,-1.0,36494614,-2.127185e+06,-6.068187e+06,-5.935895e+06
IF0000,7775297,0.21305327410779026,-1.0,36494614,-2.129586e+06,-6.079865e+06,-5.952446e+06
IF0000,7784423,0.21330333840494928,-1.0,36494614,-2.131522e+06,-6.095959e+06,-5.981372e+06
IF0000,7793549,0.21355340270210832,-1.0,36494614,-2.134337e+06,-6.100485e+06,-5.979767e+06
IF0000,7802675,0.21380346699926733,-1.0,36494614,-2.135956e+06,-6.104511e+06,-5.982839e+06
IF0000,7811801,0.21405353129642637,-1.0,36494614,-2.137363e+06,-6.107534e+06,-5.98416e+06
IF0000,7820927,0.2143035955935854,-1.0,36494614,-2.139085e+06,-6.110626e+06,-5.989098e+06
IF0000,7830053,0.21455365989074443,-1.0,36494614,-2.140037e+06,-6.113037e+06,-5.990154e+06
IF0000,7839178,0.2148036967865998,-1.0,36494614,-2.140586e+06,-6.113316e+06,-5.985697e+06
IF0000,7848304,0.21505376108375882,-1.0,36494614,-2.140635e+06,-6.113795e+06,-5.987442e+06
IF0000,7857430,0.21530382538091786,-1.0,36494614,-2.140684e+06,-6.114858e+06,-5.993582e+06
IF0000,7866556,0.21555388967807687,-1.0,36494614,-2.140455e+06,-6.114348e+06,-5.989354e+06
IF0000,7875682,0.2158039539752359,-1.0,36494614,-2.140406e+06,-6.115275e+06,-5.991514e+06
IF0000,7884808,0.21605401827239493,-1.0,36494614,-2.14036e+06,-6.116078e+06,-5.993931e+06
IF0000,7893934,0.21630408256955397,-1.0,36494614,-2.14028e+06,-6.117445e+06,-5.992489e+06
IF0000,7903060,0.21655414686671298,-1.0,36494614,-2.140222e+06,-6.119095e+06,-5.992898e+06
IF0000,7912186,0.21680421116387202,-1.0,36494614,-2.140397e+06,-6.120344e+06,-5.993352e+06
IF0000,7921312,0.21705427546103104,-1.0,36494614,-2.140563e+06,-6.120939e+06,-5.990265e+06
IF0000,7930438,0.21730433975819008,-1.0,36494614,-2.140756e+06,-6.121341e+06,-5.987016e+06
IF0000,7939564,0.2175544040553491,-1.0,36494614,-2.140788e+06,-6.121537e+06,-5.984343e+06
IF0000,7948690,0.21780446835250813,-1.0,36494614,-2.14086e+06,-6.122734e+06,-5.988888e+06
IF0000,7957816,0.21805453264966715,-1.0,36494614,-2.140907e+06,-6.122363e+06,-5.986648e+06
IF0000,7966942,0.2183045969468262,-1.0,36494614,-2.140827e+06,-6.122865e+06,-5.989453e+06
IF0000,7976067,0.21855463384268156,-1.0,36494614,-2.140657e+06,-6.123895e+06,-5.994765e+06
IF0000,7985193,0.21880469813984058,-1.0,36494614,-2.140499e+06,-6.126188e+06,-6.007288e+06
IF0000,7994319,0.21905476243699962,-1.0,36494614,-2.140609e+06,-6.128244e+06,-6.007771e+06
IF0000,8003445,0.21930482673415863,-1.0,36494614,-2.140333e+06,-6.12888e+06,-6.00902e+06
IF0000,8012571,0.21955489103131767,-1.0,36494614,-2.140339e+06,-6.129109e+06,-6.002752e+06
IF0000,8021697,0.2198049553284767,-1.0,36494614,-2.140357e+06,-6.130007e+06,-6.000517e+06
IF0000,8030823,0.22005501962563573,-1.0,36494614,-2.14034e+06,-6.131176e+06,-6.006621e+06
IF0000,8039949,0.22030508392279474,-1.0,36494614,-2.140025e+06,-6.130786e+06,-6.003259e+06
IF0000,8049075,0.22055514821995378,-1.0,36494614,-2.139762e+06,-6.130652e+06,-6.003504e+06
IF0000,8058201,0.2208052125171128,-1.0,36494614,-2.139815e+06,-6.131388e+06,-6.00182e+06
IF0000,8067327,0.22105527681427184,-1.0,36494614,-2.140056e+06,-6.132854e+06,-6.004416e+06
IF0000,8076453,0.22130534111143085,-1.0,36494614,-2.13995e+06,-6.132227e+06,-5.998143e+06
IF0000,8085579,0.2215554054085899,-1.0,36494614,-2.139667e+06,-6.131675e+06,-5.991956e+06
IF0000,8094705,0.2218054697057489,-1.0,36494614,-2.139717e+06,-6.132951e+06,-5.991321e+06
IF0000,8103831,0.22205553400290792,-1.0,36494614,-2.139608e+06,-6.133458e+06,-5.991017e+06
IF0000,8112956,0.22230557089876332,-1.0,36494614,-2.139566e+06,-6.133281e+06,-5.980347e+06
IF0000,8122082,0.22255563519592234,-1.0,36494614,-2.140278e+06,-6.135409e+06,-5.965248e+06
IF0000,8131208,0.22280569949308135,-1.0,36494614,-2.141815e+06,-6.149494e+06,-5.969511e+06
IF0000,8140334,0.2230557637902404,-1.0,36494614,-2.143884e+06,-6.157176e+06,-5.971313e+06
IF0000,8149460,0.2233058280873994,-1.0,36494614,-2.14573e+06,-6.161135e+06,-5.967824e+06
IF0000,8158586,0.22355589238455845,-1.0,36494614,-2.14827e+06,-6.172896e+06,-5.999341e+06
IF0000,8167712,0.22380595668171746,-1.0,36494614,-2.151105e+06,-6.194791e+06,-6.049222e+06
IF0000,8176838,0.2240560209788765,-1.0,36494614,-2.154554e+06,-6.203784e+06,-6.050086e+06
IF0000,8185964,0.22430608527603552,-1.0,36494614,-2.156654e+06,-6.208146e+06,-6.050818e+06
IF0000,8195090,0.22455614957319456,-1.0,36494614,-2.160081e+06,-6.220367e+06,-6.06252e+06
IF0000,8204216,0.22480621387035357,-1.0,36494614,-2.164245e+06,-6.234153e+06,-6.091286e+06
IF0000,8213342,0.2250562781675126,-1.0,36494614,-2.166734e+06,-6.237919e+06,-6.083684e+06
IF0000,8222468,0.22530634246467163,-1.0,36494614,-2.169127e+06,-6.244492e+06,-6.087621e+06
IF0000,8231594,0.22555640676183067,-1.0,36494614,-2.171628e+06,-6.249484e+06,-6.090565e+06
IF0000,8240720,0.22580647105898968,-1.0,36494614,-2.174157e+06,-6.25629e+06,-6.100645e+06
IF0000,8249845,0.22605650795484505,-1.0,36494614,-2.177116e+06,-6.267975e+06,-6.1097e+06
IF0000,8258971,0.2263065722520041,-1.0,36494614,-2.180538e+06,-6.275621e+06,-6.112478e+06
IF0000,8268097,0.2265566365491631,-1.0,36494614,-2.184272e+06,-6.285479e+06,-6.132614e+06
IF0000,8277223,0.22680670084632215,-1.0,36494614,-2.186794e+06,-6.2888e+06,-6.124317e+06
IF0000,8286349,0.22705676514348117,-1.0,36494614,-2.18931e+06,-6.292361e+06,-6.121161e+06
IF0000,8295475,0.2273068294406402,-1.0,36494614,-2.190732e+06,-6.29903e+06,-6.13726e+06
IF0000,8304601,0.22755689373779922,-1.0,36494614,-2.192083e+06,-6.303273e+06,-6.138379e+06
IF0000,8313727,0.22780695803495826,-1.0,36494614,-2.193664e+06,-6.307465e+06,-6.144372e+06
IF0000,8322853,0.22805702233211728,-1.0,36494614,-2.194954e+06,-6.311651e+06,-6.150215e+06
