code,factor,basis,J,k,bucket,mean_dy,n,nrows
IH0000,oir,last,120,1,pos5,0.0015836547,1585573,31711444
IH0000,oir,last,120,1,pos1,-0.000901881,317115,31711444
IH0000,oir,last,120,1,pos0.1,-0.00034687185,31712,31711444
IH0000,oir,last,120,5,neg0.1,0.0240694,31700,31699420
IH0000,oir,last,120,5,neg1,0.005694096,316995,31699420
IH0000,oir,last,120,5,neg5,-0.00053691835,1584971,31699420
IH0000,oir,last,120,5,pos5,-0.00045300485,1584972,31699420
IH0000,oir,last,120,5,pos1,-0.0150538655,316995,31699420
IH0000,oir,last,120,5,pos0.1,-0.021230284,31700,31699420
IH0000,oir,last,120,20,neg0.1,0.12222398,31655,31654204
IH0000,oir,last,120,20,neg1,0.06428511,316543,31654204
IH0000,oir,last,120,20,neg5,0.02811126,1582711,31654204
IH0000,oir,last,120,20,pos5,-0.016678344,1582711,31654204
IH0000,oir,last,120,20,pos1,-0.054141145,316543,31654204
IH0000,oir,last,120,20,pos0.1,-0.12588052,31657,31654204
IH0000,oir,last,120,60,neg0.1,0.22541465,31533,31532268
IH0000,oir,last,120,60,neg1,0.12933087,315323,31532268
IH0000,oir,last,120,60,neg5,0.09124998,1576614,31532268
IH0000,oir,last,120,60,pos5,-0.015016993,1576614,31532268
IH0000,oir,last,120,60,pos1,-0.08420889,315323,31532268
IH0000,oir,last,120,60,pos0.1,-0.23115467,31533,31532268
IH0000,oir,last,120,120,neg0.1,0.182346,31347,31346383
IH0000,oir,last,120,120,neg1,0.1665933,313464,31346383
IH0000,oir,last,120,120,neg5,0.14058201,1567320,31346383
IH0000,oir,last,120,120,pos5,-0.016872114,1567320,31346383
IH0000,oir,last,120,120,pos1,-0.12878034,313464,31346383
IH0000,oir,last,120,120,pos0.1,-0.5928159,31347,31346383
IH0000,oir,last,120,240,neg0.1,-0.09260575,30970,30969016
IH0000,oir,last,120,240,neg1,0.20349962,309691,30969016
IH0000,oir,last,120,240,neg5,0.10917039,1548451,30969016
IH0000,oir,last,120,240,pos5,-0.049765218,1548451,30969016
IH0000,oir,last,120,240,pos1,-0.17114802,309691,30969016
IH0000,oir,last,120,240,pos0.1,-0.72086793,30971,30969016
IH0000,oir,last,120,600,neg0.1,0.5939221,29780,29776639
IH0000,oir,last,120,600,neg1,0.3734833,297767,29776639
IH0000,oir,last,120,600,neg5,0.24651472,1488832,29776639
IH0000,oir,last,120,600,pos5,-0.38496083,1488832,29776639
IH0000,oir,last,120,600,pos1,-0.70383555,297767,29776639
IH0000,oir,last,120,600,pos0.1,-0.679014,29777,29776639
IH0000,oir,last,240,1,neg0.1,0.00057414436,31351,31350724
IH0000,oir,last,240,1,neg1,-0.001712875,313508,31350724
IH0000,oir,last,240,1,neg5,-0.0012337827,1567537,31350724
IH0000,oir,last,240,1,pos5,0.0017211715,1567537,31350724
IH0000,oir,last,240,1,pos1,0.00023922835,313508,31350724
IH0000,oir,last,240,1,pos0.1,-0.0010844949,31351,31350724
IH0000,oir,last,240,5,neg0.1,0.008551645,31339,31338700
IH0000,oir,last,240,5,neg1,-1.2763771e-05,313387,31338700
IH0000,oir,last,240,5,neg5,0.0011697996,1566935,31338700
IH0000,oir,last,240,5,pos5,0.002203027,1566935,31338700
IH0000,oir,last,240,5,pos1,-0.0054373667,313387,31338700
IH0000,oir,last,240,5,pos0.1,-0.013050831,31339,31338700
IH0000,oir,last,240,20,neg0.1,0.08576724,31294,31293503
IH0000,oir,last,240,20,neg1,0.02241992,312936,31293503
IH0000,oir,last,240,20,neg5,0.01872081,1564676,31293503
IH0000,oir,last,240,20,pos5,-0.0029514097,1564676,31293503
IH0000,oir,last,240,20,pos1,-0.036282178,312936,31293503
IH0000,oir,last,240,20,pos0.1,-0.06739311,31294,31293503
IH0000,oir,last,240,60,neg0.1,0.087899394,31172,31171629
IH0000,oir,last,240,60,neg1,0.050071057,311717,31171629
IH0000,oir,last,240,60,neg5,0.04334196,1558582,31171629
IH0000,oir,last,240,60,pos5,-0.0038785255,1558582,31171629
IH0000,oir,last,240,60,pos1,-0.079363145,311719,31171629
IH0000,oir,last,240,60,pos0.1,-0.18064289,31172,31171629
IH0000,oir,last,240,120,neg0.1,0.104466535,30986,30985796
IH0000,oir,last,240,120,neg1,0.068957396,309858,30985796
IH0000,oir,last,240,120,neg5,0.049827985,1549290,30985796
IH0000,oir,last,240,120,pos5,-0.0038359507,1549290,30985796
IH0000,oir,last,240,120,pos1,-0.16098289,309859,30985796
IH0000,oir,last,240,120,pos0.1,-0.3118828,30986,30985796
IH0000,oir,last,240,240,neg0.1,0.20362626,30610,30609171
IH0000,oir,last,240,240,neg1,0.15030399,306093,30609171
IH0000,oir,last,240,240,neg5,0.05874251,1530459,30609171
IH0000,oir,last,240,240,pos5,-0.024765119,1530459,30609171
IH0000,oir,last,240,240,pos1,-0.19072044,306092,30609171
IH0000,oir,last,240,240,pos0.1,-0.23622999,30610,30609171
IH0000,oir,last,240,600,neg0.1,-0.068082936,29420,29419872
IH0000,oir,last,240,600,neg1,0.29128584,294199,29419872
IH0000,oir,last,240,600,neg5,0.108888954,1470994,29419872
IH0000,oir,last,240,600,pos5,-0.56030005,1470994,29419872
IH0000,oir,last,240,600,pos1,-0.780142,294199,29419872
IH0000,oir,last,240,600,pos0.1,-1.4662995,29421,29419872
IH0000,oir,last,600,1,neg0.1,0.010043278,30269,30268564
IH0000,oir,last,600,1,neg1,0.0014998992,302687,30268564
IH0000,oir,last,600,1,neg5,-0.0011919951,1513429,30268564
IH0000,oir,last,600,1,pos5,0.0003951292,1513429,30268564
IH0000,oir,last,600,1,pos1,0.0009019248,302686,30268564
IH0000,oir,last,600,1,pos0.1,0.007565496,30269,30268564
IH0000,oir,last,600,5,neg0.1,0.052946426,30257,30256540
IH0000,oir,last,600,5,neg1,0.01262204,302566,30256540
IH0000,oir,last,600,5,neg5,0.00018772802,1512827,30256540
IH0000,oir,last,600,5,pos5,-0.0022804986,1512827,30256540
IH0000,oir,last,600,5,pos1,0.00040982795,302566,30256540
IH0000,oir,last,600,5,pos0.1,0.035066266,30257,30256540
IH0000,oir,last,600,20,neg0.1,0.23997088,30212,30211361
IH0000,oir,last,600,20,neg1,0.06988422,302114,30211361
IH0000,oir,last,600,20,neg5,0.015601406,1510569,30211361
IH0000,oir,last,600,20,pos5,-0.016628833,1510569,30211361
IH0000,oir,last,600,20,pos1,-0.019184811,302114,30211361
IH0000,oir,last,600,20,pos0.1,0.10661326,30212,30211361
IH0000,oir,last,600,60,neg0.1,0.63084084,30090,30089690
IH0000,oir,last,600,60,neg1,0.20443805,300898,30089690
IH0000,oir,last,600,60,neg5,0.060880594,1504486,30089690
IH0000,oir,last,600,60,pos5,-0.05234678,1504486,30089690
IH0000,oir,last,600,60,pos1,-0.041745182,300897,30089690
IH0000,oir,last,600,60,pos0.1,0.09541376,30090,30089690
IH0000,oir,last,600,120,neg0.1,1.0016385,29905,29904485
IH0000,oir,last,600,120,neg1,0.32024276,299045,29904485
IH0000,oir,last,600,120,neg5,0.10835493,1495225,29904485
IH0000,oir,last,600,120,pos5,-0.096032366,1495225,29904485
IH0000,oir,last,600,120,pos1,-0.09500911,299045,29904485
IH0000,oir,last,600,120,pos0.1,-0.06249791,29905,29904485
IH0000,oir,last,600,240,neg0.1,1.1887847,29531,29529127
IH0000,oir,last,600,240,neg1,0.31519648,295292,29529127
IH0000,oir,last,600,240,neg5,0.15793823,1476457,29529127
IH0000,oir,last,600,240,pos5,-0.18442325,1476457,29529127
IH0000,oir,last,600,240,pos1,-0.33161187,295294,29529127
IH0000,oir,last,600,240,pos0.1,-0.4508974,29530,29529127
IH0000,oir,last,600,600,neg0.1,2.0688512,28351,28350308
IH0000,oir,last,600,600,neg1,0.3875783,283504,28350308
IH0000,oir,last,600,600,neg5,0.22100632,1417516,28350308
IH0000,oir,last,600,600,pos5,-0.34980345,1417516,28350308
IH0000,oir,last,600,600,pos1,-1.0521333,283504,28350308
IH0000,oir,last,600,600,pos0.1,-1.4104617,28351,28350308
IH0000,mpb,mid,1,1,neg0.1,-0.8085866,35998,32069158
IH0000,mpb,mid,1,1,neg1,-0.47132444,332513,32069158
IH0000,mpb,mid,1,1,neg5,-0.31906798,1734635,32069158
IH0000,mpb,mid,1,1,pos5,0.31787443,1608220,32069158
IH0000,mpb,mid,1,1,pos1,0.43658006,387930,32069158
IH0000,mpb,mid,1,1,pos0.1,0.77482176,34506,32069158
IH0000,mpb,mid,1,5,neg0.1,-0.8311524,35917,32057134
IH0000,mpb,mid,1,5,neg1,-0.52902514,332074,32057134
IH0000,mpb,mid,1,5,neg5,-0.37303665,1733146,32057134
IH0000,mpb,mid,1,5,pos5,0.3655594,1606851,32057134
IH0000,mpb,mid,1,5,pos1,0.4764824,387433,32057134
IH0000,mpb,mid,1,5,pos0.1,0.8386052,34428,32057134
IH0000,mpb,mid,1,20,neg0.1,-0.87454593,35786,32011901
IH0000,mpb,mid,1,20,neg1,-0.51210487,331147,32011901
IH0000,mpb,mid,1,20,neg5,-0.37662226,1729372,32011901
IH0000,mpb,mid,1,20,pos5,0.34189436,1603510,32011901
IH0000,mpb,mid,1,20,pos1,0.43072608,386473,32011901
IH0000,mpb,mid,1,20,pos0.1,0.7288484,34300,32011901
IH0000,mpb,mid,1,60,neg0.1,-0.84502184,35505,31889742
IH0000,mpb,mid,1,60,neg1,-0.4993445,329519,31889742
IH0000,mpb,mid,1,60,neg5,-0.39837018,1722644,31889742
IH0000,mpb,mid,1,60,pos5,0.28076237,1597235,31889742
IH0000,mpb,mid,1,60,pos1,0.31049243,384763,31889742
IH0000,mpb,mid,1,60,pos0.1,0.56357336,34063,31889742
IH0000,mpb,mid,1,120,neg0.1,-0.82387334,35060,31703324
IH0000,mpb,mid,1,120,neg1,-0.5359026,327149,31703324
IH0000,mpb,mid,1,120,neg5,-0.43404067,1712836,31703324
IH0000,mpb,mid,1,120,pos5,0.19826362,1588070,31703324
IH0000,mpb,mid,1,120,pos1,0.1751509,382042,31703324
IH0000,mpb,mid,1,120,pos0.1,0.31636456,33542,31703324
IH0000,mpb,mid,1,240,neg0.1,-1.1581299,34127,31325096
IH0000,mpb,mid,1,240,neg1,-0.7035962,322452,31325096
IH0000,mpb,mid,1,240,neg5,-0.48182988,1693576,31325096
IH0000,mpb,mid,1,240,pos5,0.07649738,1569374,31325096
IH0000,mpb,mid,1,240,pos1,-0.100554086,376474,31325096
IH0000,mpb,mid,1,240,pos0.1,-0.31744865,32610,31325096
IH0000,mpb,mid,1,600,neg0.1,-1.0067334,31039,30128173
IH0000,mpb,mid,1,600,neg1,-0.86120266,305575,30128173
IH0000,mpb,mid,1,600,neg5,-0.6287443,1624713,30128173
IH0000,mpb,mid,1,600,pos5,-0.24381603,1638227,30128173
IH0000,mpb,mid,1,600,pos1,-0.57900006,356968,30128173
IH0000,mpb,mid,1,600,pos0.1,-0.89912397,30478,30128173
IH0000,mpb,mid,5,1,neg0.1,-0.18963501,32494,32057134
IH0000,mpb,mid,5,1,neg1,-0.12720747,328090,32057134
IH0000,mpb,mid,5,1,neg5,-0.110186644,1604405,32057134
IH0000,mpb,mid,5,1,pos5,0.105729304,1611644,32057134
IH0000,mpb,mid,5,1,pos1,0.12396166,324556,32057134
IH0000,mpb,mid,5,1,pos0.1,0.18492894,32088,32057134
IH0000,mpb,mid,5,5,neg0.1,-0.340069,32464,32045110
IH0000,mpb,mid,5,5,neg1,-0.19259053,327851,32045110
IH0000,mpb,mid,5,5,neg5,-0.16374017,1603455,32045110
IH0000,mpb,mid,5,5,pos5,0.15232272,1610633,32045110
IH0000,mpb,mid,5,5,pos1,0.18880144,324256,32045110
IH0000,mpb,mid,5,5,pos0.1,0.3384054,32071,32045110
IH0000,mpb,mid,5,20,neg0.1,-0.34958634,32394,31999882
IH0000,mpb,mid,5,20,neg1,-0.2050162,327140,31999882
IH0000,mpb,mid,5,20,neg5,-0.16962531,1600622,31999882
IH0000,mpb,mid,5,20,pos5,0.12898311,1608040,31999882
IH0000,mpb,mid,5,20,pos1,0.12803166,323709,31999882
IH0000,mpb,mid,5,20,pos0.1,0.167979,32004,31999882
IH0000,mpb,mid,5,60,neg0.1,-0.22916344,32215,31877765
IH0000,mpb,mid,5,60,neg1,-0.21690352,325790,31877765
IH0000,mpb,mid,5,60,neg5,-0.19187014,1595058,31877765
IH0000,mpb,mid,5,60,pos5,0.057079464,1602494,31877765
IH0000,mpb,mid,5,60,pos1,0.015487879,322478,31877765
IH0000,mpb,mid,5,60,pos0.1,-0.025751544,31901,31877765
IH0000,mpb,mid,5,120,neg0.1,-0.17187059,31931,31691357
IH0000,mpb,mid,5,120,neg1,-0.25552332,323628,31691357
IH0000,mpb,mid,5,120,neg5,-0.23112968,1586155,31691357
IH0000,mpb,mid,5,120,pos5,-0.024284495,1593733,31691357
IH0000,mpb,mid,5,120,pos1,-0.15484066,320452,31691357
IH0000,mpb,mid,5,120,pos0.1,-0.19377342,31751,31691357
IH0000,mpb,mid,5,240,neg0.1,-0.83092856,31327,31313181
IH0000,mpb,mid,5,240,neg1,-0.43381864,319380,31313181
IH0000,mpb,mid,5,240,neg5,-0.28621554,1568332,31313181
IH0000,mpb,mid,5,240,pos5,-0.15345764,1574972,31313181
IH0000,mpb,mid,5,240,pos1,-0.37894377,315845,31313181
IH0000,mpb,mid,5,240,pos0.1,-0.5454717,31767,31313181
IH0000,mpb,mid,5,600,neg0.1,-0.9539782,30127,30116399
IH0000,mpb,mid,5,600,neg1,-0.5465155,303716,30116399
IH0000,mpb,mid,5,600,neg5,-0.39691672,1515910,30116399
IH0000,mpb,mid,5,600,pos5,-0.4586981,1511395,30116399
IH0000,mpb,mid,5,600,pos1,-0.909173,302278,30116399
IH0000,mpb,mid,5,600,pos0.1,-1.6698934,30216,30116399
IH0000,mpb,mid,20,1,neg0.1,-0.072224475,32039,32012044
IH0000,mpb,mid,20,1,neg1,-0.05878972,320124,32012044
IH0000,mpb,mid,20,1,neg5,-0.048689917,1601461,32012044
IH0000,mpb,mid,20,1,pos5,0.04561017,1602055,32012044
IH0000,mpb,mid,20,1,pos1,0.053587325,320141,32012044
IH0000,mpb,mid,20,1,pos0.1,0.071323715,32016,32012044
IH0000,mpb,mid,20,5,neg0.1,-0.10512917,32013,32000020
IH0000,mpb,mid,20,5,neg1,-0.108044975,320001,32000020
IH0000,mpb,mid,20,5,neg5,-0.07992231,1600692,32000020
IH0000,mpb,mid,20,5,pos5,0.06663074,1601423,32000020
IH0000,mpb,mid,20,5,pos1,0.08681338,320158,32000020
IH0000,mpb,mid,20,5,pos0.1,0.097184464,32001,32000020
IH0000,mpb,mid,20,20,neg0.1,-0.13380788,31960,31954793
IH0000,mpb,mid,20,20,neg1,-0.13658908,319568,31954793
IH0000,mpb,mid,20,20,neg5,-0.09422151,1598324,31954793
IH0000,mpb,mid,20,20,pos5,0.043419678,1599413,31954793
IH0000,mpb,mid,20,20,pos1,0.058145136,319700,31954793
IH0000,mpb,mid,20,20,pos0.1,0.12663892,31957,31954793
IH0000,mpb,mid,20,60,neg0.1,0.063444205,31839,31832743
IH0000,mpb,mid,20,60,neg1,-0.1793497,318378,31832743
IH0000,mpb,mid,20,60,neg5,-0.11436128,1591885,31832743
IH0000,mpb,mid,20,60,pos5,-0.038607262,1592071,31832743
IH0000,mpb,mid,20,60,pos1,-0.08175273,318497,31832743
IH0000,mpb,mid,20,60,pos0.1,0.03777289,31835,31832743
IH0000,mpb,mid,20,120,neg0.1,0.40315345,31648,31646451
IH0000,mpb,mid,20,120,neg1,-0.1609566,316517,31646451
IH0000,mpb,mid,20,120,neg5,-0.15026104,1583055,31646451
IH0000,mpb,mid,20,120,pos5,-0.14227253,1583605,31646451
IH0000,mpb,mid,20,120,pos1,-0.2900135,316687,31646451
IH0000,mpb,mid,20,120,pos0.1,-0.2530096,31649,31646451
IH0000,mpb,mid,20,240,neg0.1,-0.3205251,31269,31268455
IH0000,mpb,mid,20,240,neg1,-0.39798915,312903,31268455
IH0000,mpb,mid,20,240,neg5,-0.22825839,1563787,31268455
IH0000,mpb,mid,20,240,pos5,-0.26310864,1564426,31268455
IH0000,mpb,mid,20,240,pos1,-0.4706613,312693,31268455
IH0000,mpb,mid,20,240,pos0.1,-0.27615184,31298,31268455
IH0000,mpb,mid,20,600,neg0.1,-0.14427009,30079,30072169
IH0000,mpb,mid,20,600,neg1,-0.51574785,300803,30072169
IH0000,mpb,mid,20,600,neg5,-0.3298075,1503609,30072169
IH0000,mpb,mid,20,600,pos5,-0.6440689,1503697,30072169
IH0000,mpb,mid,20,600,pos1,-0.96340483,300723,30072169
IH0000,mpb,mid,20,600,pos0.1,-1.3951715,30092,30072169
IH0000,mpb,mid,60,1,neg0.1,-0.051181965,31896,31891804
IH0000,mpb,mid,60,1,neg1,-0.03566513,318939,31891804
IH0000,mpb,mid,60,1,neg5,-0.025402652,1594617,31891804
IH0000,mpb,mid,60,1,pos5,0.023753325,1594661,31891804
IH0000,mpb,mid,60,1,pos1,0.030976227,318922,31891804
IH0000,mpb,mid,60,1,pos0.1,0.057105683,31897,31891804
IH0000,mpb,mid,60,5,neg0.1,-0.121471584,31884,31879780
IH0000,mpb,mid,60,5,neg1,-0.075001806,318799,31879780
IH0000,mpb,mid,60,5,neg5,-0.039232183,1594023,31879780
IH0000,mpb,mid,60,5,pos5,0.030653724,1594064,31879780
IH0000,mpb,mid,60,5,pos1,0.042323038,318798,31879780
IH0000,mpb,mid,60,5,pos0.1,0.17110504,31881,31879780
IH0000,mpb,mid,60,20,neg0.1,-0.22774532,31836,31834555
IH0000,mpb,mid,60,20,neg1,-0.1296878,318353,31834555
IH0000,mpb,mid,60,20,neg5,-0.050566744,1591817,31834555
IH0000,mpb,mid,60,20,pos5,-0.0153231295,1591744,31834555
IH0000,mpb,mid,60,20,pos1,0.0077180173,318346,31834555
IH0000,mpb,mid,60,20,pos0.1,0.3868698,31835,31834555
IH0000,mpb,mid,60,60,neg0.1,-0.3355877,31716,31712549
IH0000,mpb,mid,60,60,neg1,-0.14183547,317128,31712549
IH0000,mpb,mid,60,60,neg5,-0.0759932,1585859,31712549
IH0000,mpb,mid,60,60,pos5,-0.12534781,1585628,31712549
IH0000,mpb,mid,60,60,pos1,-0.1321253,317127,31712549
IH0000,mpb,mid,60,60,pos0.1,0.4451923,31720,31712549
IH0000,mpb,mid,60,120,neg0.1,0.65794396,31527,31526494
IH0000,mpb,mid,60,120,neg1,-0.034623254,315265,31526494
IH0000,mpb,mid,60,120,neg5,-0.07772752,1576340,31526494
IH0000,mpb,mid,60,120,pos5,-0.22335756,1576329,31526494
IH0000,mpb,mid,60,120,pos1,-0.23025708,315265,31526494
IH0000,mpb,mid,60,120,pos0.1,0.040424384,31528,31526494
IH0000,mpb,mid,60,240,neg0.1,-0.1601175,31149,31148822
IH0000,mpb,mid,60,240,neg1,-0.25391185,311490,31148822
IH0000,mpb,mid,60,240,neg5,-0.15681323,1557595,31148822
IH0000,mpb,mid,60,240,pos5,-0.39356908,1557442,31148822
IH0000,mpb,mid,60,240,pos1,-0.51934814,311503,31148822
IH0000,mpb,mid,60,240,pos0.1,0.2096857,31149,31148822
IH0000,mpb,mid,60,600,neg0.1,0.63986444,29954,29953876
IH0000,mpb,mid,60,600,neg1,-0.3617776,299539,29953876
IH0000,mpb,mid,60,600,neg5,-0.19825329,1497733,29953876
IH0000,mpb,mid,60,600,pos5,-0.8785144,1497729,29953876
IH0000,mpb,mid,60,600,pos1,-1.1417111,299539,29953876
IH0000,mpb,mid,60,600,pos0.1,-1.2399766,29955,29953876
IH0000,mpb,mid,120,1,neg0.1,-0.020276235,31712,31711444
IH0000,mpb,mid,120,1,neg1,-0.02277565,317115,31711444
IH0000,mpb,mid,120,1,neg5,-0.016828561,1585608,31711444
IH0000,mpb,mid,120,1,pos5,0.015117878,1585573,31711444
IH0000,mpb,mid,120,1,pos1,0.02031282,317115,31711444
IH0000,mpb,mid,120,1,pos0.1,0.048577826,31712,31711444
IH0000,mpb,mid,120,5,neg0.1,-0.05708202,31700,31699420
IH0000,mpb,mid,120,5,neg1,-0.047835138,316995,31699420
IH0000,mpb,mid,120,5,neg5,-0.02826756,1584997,31699420
IH0000,mpb,mid,120,5,pos5,0.01795648,1584971,31699420
IH0000,mpb,mid,120,5,pos1,0.029654855,316997,31699420
IH0000,mpb,mid,120,5,pos0.1,0.17542587,31700,31699420
IH0000,mpb,mid,120,20,neg0.1,0.12324678,31656,31654212
IH0000,mpb,mid,120,20,neg1,-0.07016898,316543,31654212
IH0000,mpb,mid,120,20,neg5,-0.028633708,1582715,31654212
IH0000,mpb,mid,120,20,pos5,-0.0129319085,1582713,31654212
IH0000,mpb,mid,120,20,pos1,0.00469445,316544,31654212
IH0000,mpb,mid,120,20,pos0.1,0.5325225,31655,31654212
IH0000,mpb,mid,120,60,neg0.1,0.5657882,31533,31532279
IH0000,mpb,mid,120,60,neg1,0.04850899,315323,31532279
IH0000,mpb,mid,120,60,neg5,-0.022615872,1576614,31532279
IH0000,mpb,mid,120,60,pos5,-0.1064851,1576615,31532279
IH0000,mpb,mid,120,60,pos1,-0.11019812,315323,31532279
IH0000,mpb,mid,120,60,pos0.1,1.0219135,31533,31532279
IH0000,mpb,mid,120,120,neg0.1,1.1382748,31347,31346337
IH0000,mpb,mid,120,120,neg1,0.09363027,313467,31346337
IH0000,mpb,mid,120,120,neg5,-0.012098382,1567317,31346337
IH0000,mpb,mid,120,120,pos5,-0.23850042,1567318,31346337
IH0000,mpb,mid,120,120,pos1,-0.3507883,313464,31346337
IH0000,mpb,mid,120,120,pos0.1,1.0049287,31347,31346337
IH0000,mpb,mid,120,240,neg0.1,1.0279634,30969,30968905
IH0000,mpb,mid,120,240,neg1,-0.11230262,309690,30968905
IH0000,mpb,mid,120,240,neg5,-0.08889337,1548462,30968905
IH0000,mpb,mid,120,240,pos5,-0.37985924,1548446,30968905
IH0000,mpb,mid,120,240,pos1,-0.48971552,309690,30968905
IH0000,mpb,mid,120,240,pos0.1,1.3189157,30969,30968905
IH0000,mpb,mid,120,600,neg0.1,1.4315076,29777,29776031
IH0000,mpb,mid,120,600,neg1,-0.18007502,297762,29776031
IH0000,mpb,mid,120,600,neg5,-0.25058502,1488802,29776031
IH0000,mpb,mid,120,600,pos5,-0.9108,1488806,29776031
IH0000,mpb,mid,120,600,pos1,-1.1435795,297762,29776031
IH0000,mpb,mid,120,600,pos0.1,-0.56256086,29779,29776031
IH0000,mpb,mid,240,1,neg0.1,-0.019807981,31351,31350724
IH0000,mpb,mid,240,1,neg1,-0.013958177,313508,31350724
IH0000,mpb,mid,240,1,neg5,-0.011196865,1567537,31350724
IH0000,mpb,mid,240,1,pos5,0.008192151,1567537,31350724
IH0000,mpb,mid,240,1,pos1,0.016147861,313509,31350724
IH0000,mpb,mid,240,1,pos0.1,0.029201621,31351,31350724
IH0000,mpb,mid,240,5,neg0.1,-0.05236287,31339,31338700
IH0000,mpb,mid,240,5,neg1,-0.02257592,313387,31338700
IH0000,mpb,mid,240,5,neg5,-0.019425822,1566935,31338700
IH0000,mpb,mid,240,5,pos5,0.004446898,1566935,31338700
IH0000,mpb,mid,240,5,pos1,0.027743652,313387,31338700
IH0000,mpb,mid,240,5,pos0.1,0.09285555,31339,31338700
IH0000,mpb,mid,240,20,neg0.1,-0.05830191,31294,31293507
IH0000,mpb,mid,240,20,neg1,-0.03520654,312939,31293507
IH0000,mpb,mid,240,20,neg5,-0.034414165,1564690,31293507
IH0000,mpb,mid,240,20,pos5,-0.025227588,1564676,31293507
IH0000,mpb,mid,240,20,pos1,0.01505899,312936,31293507
IH0000,mpb,mid,240,20,pos0.1,0.24678852,31294,31293507
IH0000,mpb,mid,240,60,neg0.1,-0.22741564,31172,31171641
IH0000,mpb,mid,240,60,neg1,-0.038397007,311717,31171641
IH0000,mpb,mid,240,60,neg5,-0.05261419,1558591,31171641
IH0000,mpb,mid,240,60,pos5,-0.08245374,1558583,31171641
IH0000,mpb,mid,240,60,pos1,0.01643157,311717,31171641
IH0000,mpb,mid,240,60,pos0.1,0.5464359,31172,31171641
IH0000,mpb,mid,240,120,neg0.1,-0.23670368,30986,30985764
IH0000,mpb,mid,240,120,neg1,-0.15017846,309858,30985764
IH0000,mpb,mid,240,120,neg5,-0.09774128,1549289,30985764
IH0000,mpb,mid,240,120,pos5,-0.1582229,1549289,30985764
IH0000,mpb,mid,240,120,pos1,0.08667519,309858,30985764
IH0000,mpb,mid,240,120,pos0.1,0.59470403,30986,30985764
IH0000,mpb,mid,240,240,neg0.1,0.23606664,30610,30609078
IH0000,mpb,mid,240,240,neg1,-0.32499322,306091,30609078
IH0000,mpb,mid,240,240,neg5,-0.14393114,1530461,30609078
IH0000,mpb,mid,240,240,pos5,-0.3223282,1530454,30609078
IH0000,mpb,mid,240,240,pos1,-0.12671559,306091,30609078
IH0000,mpb,mid,240,240,pos0.1,-0.10354459,30610,30609078
IH0000,mpb,mid,240,600,neg0.1,-0.2382053,29420,29419301
IH0000,mpb,mid,240,600,neg1,-0.5022179,294195,29419301
IH0000,mpb,mid,240,600,neg5,-0.24876271,1470966,29419301
IH0000,mpb,mid,240,600,pos5,-0.87490433,1470966,29419301
IH0000,mpb,mid,240,600,pos1,-0.72313166,294194,29419301
IH0000,mpb,mid,240,600,pos0.1,-0.7743202,29420,29419301
IH0000,mpb,mid,600,1,neg0.1,-0.0025273382,30269,30268564
IH0000,mpb,mid,600,1,neg1,-0.004435289,302686,30268564
IH0000,mpb,mid,600,1,neg5,-0.0054726717,1513429,30268564
IH0000,mpb,mid,600,1,pos5,0.004180573,1513429,30268564
IH0000,mpb,mid,600,1,pos1,0.004266798,302686,30268564
IH0000,mpb,mid,600,1,pos0.1,0.024001453,30269,30268564
IH0000,mpb,mid,600,5,neg0.1,0.011270119,30257,30256540
IH0000,mpb,mid,600,5,neg1,-0.0052054757,302566,30256540
IH0000,mpb,mid,600,5,neg5,-0.009310054,1512827,30256540
IH0000,mpb,mid,600,5,pos5,0.0019453645,1512827,30256540
