code,rank,q,voi,n_total,cum1,cum5,cum10,cum20
IM0000,3491095,0.5613903254704913,0.0,6218659,-1.174124e+06,-2.937007e+06,-3.332631e+06,-3.439986e+06
IM0000,3492650,0.5616403793808279,0.0,6218659,-1.173814e+06,-2.937725e+06,-3.33503e+06,-3.44407e+06
IM0000,3494205,0.5618904332911645,0.0,6218659,-1.173806e+06,-2.938073e+06,-3.33509e+06,-3.443011e+06
IM0000,3495760,0.5621404872015011,0.0,6218659,-1.17364e+06,-2.938597e+06,-3.337086e+06,-3.448766e+06
IM0000,3497315,0.5623905411118377,0.0,6218659,-1.174052e+06,-2.940938e+06,-3.340447e+06,-3.453151e+06
IM0000,3498870,0.5626405950221745,0.0,6218659,-1.17438e+06,-2.941955e+06,-3.341896e+06,-3.454327e+06
IM0000,3500425,0.5628906489325111,0.0,6218659,-1.174565e+06,-2.942378e+06,-3.343281e+06,-3.455751e+06
IM0000,3501980,0.5631407028428477,0.0,6218659,-1.174218e+06,-2.942619e+06,-3.343564e+06,-3.455928e+06
IM0000,3503536,0.5633909175595575,0.0,6218659,-1.174028e+06,-2.942358e+06,-3.342778e+06,-3.45464e+06
IM0000,3505091,0.5636409714698941,0.0,6218659,-1.174171e+06,-2.943156e+06,-3.344563e+06,-3.457307e+06
IM0000,3506646,0.5638910253802307,0.0,6218659,-1.174198e+06,-2.943392e+06,-3.344883e+06,-3.458083e+06
IM0000,3508201,0.5641410792905673,0.0,6218659,-1.173917e+06,-2.943003e+06,-3.344744e+06,-3.457837e+06
IM0000,3509756,0.564391133200904,0.0,6218659,-1.174015e+06,-2.943016e+06,-3.344186e+06,-3.45515e+06
IM0000,3511311,0.5646411871112406,0.0,6218659,-1.17413e+06,-2.943171e+06,-3.343862e+06,-3.454377e+06
IM0000,3512866,0.5648912410215772,0.0,6218659,-1.174017e+06,-2.942613e+06,-3.343037e+06,-3.453452e+06
IM0000,3514421,0.5651412949319138,0.0,6218659,-1.174201e+06,-2.942622e+06,-3.343596e+06,-3.45459e+06
IM0000,3515976,0.5653913488422504,0.0,6218659,-1.174308e+06,-2.942758e+06,-3.343873e+06,-3.455283e+06
IM0000,3517531,0.565641402752587,0.0,6218659,-1.174394e+06,-2.942967e+06,-3.344163e+06,-3.455523e+06
IM0000,3519086,0.5658914566629236,0.0,6218659,-1.174343e+06,-2.942881e+06,-3.344301e+06,-3.456029e+06
IM0000,3520641,0.5661415105732602,0.0,6218659,-1.174421e+06,-2.943758e+06,-3.345849e+06,-3.459035e+06
IM0000,3522196,0.5663915644835968,0.0,6218659,-1.174206e+06,-2.943583e+06,-3.345843e+06,-3.458737e+06
IM0000,3523751,0.5666416183939335,0.0,6218659,-1.174135e+06,-2.943998e+06,-3.34583e+06,-3.458146e+06
IM0000,3525306,0.5668916723042701,0.0,6218659,-1.174109e+06,-2.944019e+06,-3.345524e+06,-3.45759e+06
IM0000,3526861,0.5671417262146067,0.0,6218659,-1.174034e+06,-2.944223e+06,-3.345744e+06,-3.458322e+06
IM0000,3528416,0.5673917801249433,0.0,6218659,-1.174034e+06,-2.944836e+06,-3.346706e+06,-3.459843e+06
IM0000,3529971,0.5676418340352799,0.0,6218659,-1.174048e+06,-2.944882e+06,-3.34677e+06,-3.460109e+06
IM0000,3531526,0.5678918879456166,0.0,6218659,-1.174045e+06,-2.944282e+06,-3.345096e+06,-3.455762e+06
IM0000,3533082,0.5681421026623263,0.0,6218659,-1.173802e+06,-2.943433e+06,-3.344666e+06,-3.456153e+06
IM0000,3534637,0.5683921565726631,0.0,6218659,-1.17375e+06,-2.942912e+06,-3.34361e+06,-3.454518e+06
IM0000,3536192,0.5686422104829997,0.0,6218659,-1.173989e+06,-2.942877e+06,-3.344031e+06,-3.45573e+06
IM0000,3537747,0.5688922643933363,0.0,6218659,-1.174065e+06,-2.942548e+06,-3.343853e+06,-3.456044e+06
IM0000,3539302,0.5691423183036729,0.0,6218659,-1.174257e+06,-2.942522e+06,-3.344262e+06,-3.456821e+06
IM0000,3540857,0.5693923722140095,0.0,6218659,-1.174319e+06,-2.942684e+06,-3.344481e+06,-3.457278e+06
IM0000,3542412,0.5696424261243461,0.0,6218659,-1.174255e+06,-2.942248e+06,-3.343444e+06,-3.455519e+06
IM0000,3543967,0.5698924800346827,0.0,6218659,-1.174167e+06,-2.941949e+06,-3.342645e+06,-3.454511e+06
IM0000,3545522,0.5701425339450193,0.0,6218659,-1.174253e+06,-2.942059e+06,-3.343046e+06,-3.454132e+06
IM0000,3547077,0.570392587855356,0.0,6218659,-1.174531e+06,-2.942529e+06,-3.343844e+06,-3.454942e+06
IM0000,3548632,0.5706426417656926,0.0,6218659,-1.174627e+06,-2.942815e+06,-3.344356e+06,-3.455764e+06
IM0000,3550187,0.5708926956760292,0.0,6218659,-1.174487e+06,-2.942628e+06,-3.344358e+06,-3.455506e+06
IM0000,3551742,0.5711427495863658,0.0,6218659,-1.174677e+06,-2.942745e+06,-3.344621e+06,-3.455982e+06
IM0000,3553297,0.5713928034967024,0.0,6218659,-1.174478e+06,-2.942315e+06,-3.344503e+06,-3.456052e+06
IM0000,3554852,0.571642857407039,0.0,6218659,-1.174271e+06,-2.941556e+06,-3.343535e+06,-3.454422e+06
IM0000,3556407,0.5718929113173756,0.0,6218659,-1.174379e+06,-2.941847e+06,-3.343847e+06,-3.454573e+06
IM0000,3557962,0.5721429652277122,0.0,6218659,-1.174215e+06,-2.941177e+06,-3.342348e+06,-3.452422e+06
IM0000,3559517,0.5723930191380489,0.0,6218659,-1.174244e+06,-2.941368e+06,-3.342105e+06,-3.451995e+06
IM0000,3561072,0.5726430730483855,0.0,6218659,-1.174229e+06,-2.941185e+06,-3.342108e+06,-3.451716e+06
IM0000,3562628,0.5728932877650953,0.0,6218659,-1.174266e+06,-2.941207e+06,-3.342149e+06,-3.451565e+06
IM0000,3564183,0.5731433416754319,0.0,6218659,-1.174191e+06,-2.941524e+06,-3.342595e+06,-3.452158e+06
IM0000,3565738,0.5733933955857685,0.0,6218659,-1.174234e+06,-2.94136e+06,-3.342358e+06,-3.451429e+06
IM0000,3567293,0.5736434494961052,0.0,6218659,-1.174267e+06,-2.941888e+06,-3.342789e+06,-3.451823e+06
IM0000,3568848,0.5738935034064419,0.0,6218659,-1.174337e+06,-2.942151e+06,-3.343221e+06,-3.452567e+06
IM0000,3570403,0.5741435573167785,0.0,6218659,-1.174379e+06,-2.94241e+06,-3.343602e+06,-3.453645e+06
IM0000,3571958,0.5743936112271151,0.0,6218659,-1.17423e+06,-2.94185e+06,-3.342843e+06,-3.452239e+06
IM0000,3573513,0.5746436651374517,0.0,6218659,-1.1743e+06,-2.941743e+06,-3.342786e+06,-3.452416e+06
IM0000,3575068,0.5748937190477883,0.0,6218659,-1.174225e+06,-2.941491e+06,-3.342163e+06,-3.451141e+06
IM0000,3576623,0.5751437729581249,0.0,6218659,-1.174376e+06,-2.941966e+06,-3.343301e+06,-3.452611e+06
IM0000,3578178,0.5753938268684615,0.0,6218659,-1.174432e+06,-2.942174e+06,-3.344015e+06,-3.453445e+06
IM0000,3579733,0.5756438807787981,0.0,6218659,-1.174258e+06,-2.942522e+06,-3.344867e+06,-3.454772e+06
IM0000,3581288,0.5758939346891347,0.0,6218659,-1.174047e+06,-2.941998e+06,-3.34451e+06,-3.453816e+06
IM0000,3582843,0.5761439885994714,0.0,6218659,-1.17402e+06,-2.942142e+06,-3.344361e+06,-3.453431e+06
IM0000,3584398,0.576394042509808,0.0,6218659,-1.173909e+06,-2.941761e+06,-3.343749e+06,-3.452768e+06
IM0000,3585953,0.5766440964201446,0.0,6218659,-1.173779e+06,-2.941243e+06,-3.342287e+06,-3.449963e+06
IM0000,3587508,0.5768941503304812,0.0,6218659,-1.173757e+06,-2.941046e+06,-3.341954e+06,-3.448243e+06
IM0000,3589063,0.5771442042408178,0.0,6218659,-1.173813e+06,-2.940942e+06,-3.341404e+06,-3.446948e+06
IM0000,3590618,0.5773942581511544,0.0,6218659,-1.173797e+06,-2.940791e+06,-3.341276e+06,-3.446917e+06
IM0000,3592174,0.5776444728678642,0.0,6218659,-1.173684e+06,-2.940652e+06,-3.340822e+06,-3.446256e+06
IM0000,3593729,0.5778945267782009,0.0,6218659,-1.173642e+06,-2.940409e+06,-3.340688e+06,-3.446346e+06
IM0000,3595284,0.5781445806885375,0.0,6218659,-1.173783e+06,-2.940664e+06,-3.340618e+06,-3.446706e+06
IM0000,3596839,0.5783946345988741,0.0,6218659,-1.173828e+06,-2.940484e+06,-3.340125e+06,-3.445594e+06
IM0000,3598394,0.5786446885092108,0.0,6218659,-1.173784e+06,-2.940283e+06,-3.339054e+06,-3.444302e+06
IM0000,3599949,0.5788947424195474,0.0,6218659,-1.174053e+06,-2.940874e+06,-3.339568e+06,-3.445e+06
IM0000,3601504,0.579144796329884,0.0,6218659,-1.174195e+06,-2.940929e+06,-3.339278e+06,-3.444329e+06
IM0000,3603059,0.5793948502402206,0.0,6218659,-1.174301e+06,-2.940969e+06,-3.339053e+06,-3.443712e+06
IM0000,3604614,0.5796449041505572,0.0,6218659,-1.174371e+06,-2.940568e+06,-3.338289e+06,-3.442701e+06
IM0000,3606169,0.5798949580608939,0.0,6218659,-1.174156e+06,-2.94061e+06,-3.337864e+06,-3.442308e+06
IM0000,3607724,0.5801450119712305,0.0,6218659,-1.173951e+06,-2.940199e+06,-3.337443e+06,-3.442087e+06
IM0000,3609279,0.5803950658815671,0.0,6218659,-1.173971e+06,-2.940283e+06,-3.33777e+06,-3.442425e+06
IM0000,3610834,0.5806451197919037,0.0,6218659,-1.174132e+06,-2.94033e+06,-3.337732e+06,-3.442479e+06
IM0000,3612389,0.5808951737022403,0.0,6218659,-1.174048e+06,-2.940411e+06,-3.337721e+06,-3.443005e+06
IM0000,3613944,0.5811452276125769,0.0,6218659,-1.174041e+06,-2.940183e+06,-3.33751e+06,-3.442304e+06
IM0000,3615499,0.5813952815229135,0.0,6218659,-1.174125e+06,-2.940286e+06,-3.337766e+06,-3.443121e+06
IM0000,3617054,0.5816453354332501,0.0,6218659,-1.174112e+06,-2.940444e+06,-3.338068e+06,-3.443303e+06
IM0000,3618609,0.5818953893435868,0.0,6218659,-1.174059e+06,-2.940899e+06,-3.338794e+06,-3.44502e+06
IM0000,3620164,0.5821454432539234,0.0,6218659,-1.174175e+06,-2.941497e+06,-3.339631e+06,-3.44658e+06
IM0000,3621720,0.5823956579706332,0.0,6218659,-1.174075e+06,-2.941685e+06,-3.339749e+06,-3.446228e+06
IM0000,3623275,0.5826457118809698,0.0,6218659,-1.174328e+06,-2.942515e+06,-3.340871e+06,-3.448531e+06
IM0000,3624830,0.5828957657913064,0.0,6218659,-1.174297e+06,-2.942372e+06,-3.340779e+06,-3.448438e+06
IM0000,3626385,0.583145819701643,0.0,6218659,-1.174557e+06,-2.942865e+06,-3.341208e+06,-3.449005e+06
IM0000,3627940,0.5833958736119796,0.0,6218659,-1.174464e+06,-2.942983e+06,-3.341601e+06,-3.450051e+06
IM0000,3629495,0.5836459275223163,0.0,6218659,-1.174515e+06,-2.943135e+06,-3.341973e+06,-3.450069e+06
IM0000,3631050,0.583895981432653,0.0,6218659,-1.174468e+06,-2.942684e+06,-3.34142e+06,-3.449292e+06
IM0000,3632605,0.5841460353429896,0.0,6218659,-1.174258e+06,-2.942294e+06,-3.34047e+06,-3.4478e+06
IM0000,3634160,0.5843960892533262,0.0,6218659,-1.174219e+06,-2.942109e+06,-3.340015e+06,-3.447224e+06
IM0000,3635715,0.5846461431636628,0.0,6218659,-1.174077e+06,-2.942014e+06,-3.339659e+06,-3.446214e+06
IM0000,3637270,0.5848961970739994,0.0,6218659,-1.174296e+06,-2.942474e+06,-3.340422e+06,-3.446956e+06
IM0000,3638825,0.585146250984336,0.0,6218659,-1.174258e+06,-2.942234e+06,-3.340141e+06,-3.446137e+06
IM0000,3640380,0.5853963048946726,0.0,6218659,-1.174439e+06,-2.942465e+06,-3.340321e+06,-3.446511e+06
IM0000,3641935,0.5856463588050093,0.0,6218659,-1.174364e+06,-2.942323e+06,-3.340265e+06,-3.446358e+06
IM0000,3643490,0.5858964127153459,0.0,6218659,-1.174473e+06,-2.942675e+06,-3.341185e+06,-3.448087e+06
IM0000,3645045,0.5861464666256825,0.0,6218659,-1.174781e+06,-2.943227e+06,-3.342059e+06,-3.449761e+06
IM0000,3646600,0.5863965205360191,0.0,6218659,-1.174828e+06,-2.943384e+06,-3.342408e+06,-3.450187e+06
IM0000,3648155,0.5866465744463557,0.0,6218659,-1.174808e+06,-2.943642e+06,-3.342399e+06,-3.449871e+06
IM0000,3649711,0.5868967891630655,0.0,6218659,-1.174769e+06,-2.943742e+06,-3.343036e+06,-3.450705e+06
IM0000,3651266,0.5871468430734021,0.0,6218659,-1.174776e+06,-2.944144e+06,-3.343966e+06,-3.452138e+06
IM0000,3652821,0.5873968969837388,0.0,6218659,-1.174834e+06,-2.944404e+06,-3.34437e+06,-3.452509e+06
IM0000,3654376,0.5876469508940754,0.0,6218659,-1.174788e+06,-2.944416e+06,-3.343735e+06,-3.450568e+06
IM0000,3655931,0.587897004804412,0.0,6218659,-1.174501e+06,-2.944144e+06,-3.342999e+06,-3.449628e+06
IM0000,3657486,0.5881470587147486,0.0,6218659,-1.174728e+06,-2.944314e+06,-3.3431e+06,-3.449151e+06
IM0000,3659041,0.5883971126250852,0.0,6218659,-1.174507e+06,-2.944261e+06,-3.343164e+06,-3.449477e+06
IM0000,3660596,0.5886471665354218,0.0,6218659,-1.174423e+06,-2.944355e+06,-3.343514e+06,-3.451417e+06
IM0000,3662151,0.5888972204457584,0.0,6218659,-1.174512e+06,-2.944404e+06,-3.343532e+06,-3.451206e+06
IM0000,3663706,0.5891472743560952,0.0,6218659,-1.174606e+06,-2.944467e+06,-3.343483e+06,-3.450972e+06
IM0000,3665261,0.5893973282664318,0.0,6218659,-1.174853e+06,-2.944808e+06,-3.343697e+06,-3.451464e+06
IM0000,3666816,0.5896473821767684,0.0,6218659,-1.174987e+06,-2.94483e+06,-3.34398e+06,-3.452161e+06
IM0000,3668371,0.589897436087105,0.0,6218659,-1.174974e+06,-2.944664e+06,-3.343724e+06,-3.452094e+06
IM0000,3669926,0.5901474899974416,0.0,6218659,-1.174954e+06,-2.944444e+06,-3.343256e+06,-3.451506e+06
IM0000,3671481,0.5903975439077782,0.0,6218659,-1.174959e+06,-2.94437e+06,-3.343296e+06,-3.451735e+06
IM0000,3673036,0.5906475978181148,0.0,6218659,-1.175067e+06,-2.944544e+06,-3.343847e+06,-3.452537e+06
IM0000,3674591,0.5908976517284514,0.0,6218659,-1.174892e+06,-2.944762e+06,-3.343875e+06,-3.452439e+06
IM0000,3676146,0.591147705638788,0.0,6218659,-1.174933e+06,-2.944925e+06,-3.34412e+06,-3.452577e+06
IM0000,3677701,0.5913977595491247,0.0,6218659,-1.17481e+06,-2.944794e+06,-3.344111e+06,-3.45222e+06
IM0000,3679257,0.5916479742658345,0.0,6218659,-1.174782e+06,-2.944946e+06,-3.344492e+06,-3.452764e+06
IM0000,3680812,0.5918980281761711,0.0,6218659,-1.174819e+06,-2.944782e+06,-3.34442e+06,-3.453069e+06
IM0000,3682367,0.5921480820865077,0.0,6218659,-1.174836e+06,-2.944625e+06,-3.344432e+06,-3.452833e+06
IM0000,3683922,0.5923981359968443,0.0,6218659,-1.174805e+06,-2.944704e+06,-3.344432e+06,-3.452797e+06
IM0000,3685477,0.5926481899071809,0.0,6218659,-1.174713e+06,-2.944252e+06,-3.344382e+06,-3.452786e+06
IM0000,3687032,0.5928982438175175,0.0,6218659,-1.174697e+06,-2.944607e+06,-3.345003e+06,-3.452804e+06
IM0000,3688587,0.5931482977278542,0.0,6218659,-1.174652e+06,-2.9444e+06,-3.34512e+06,-3.453573e+06
IM0000,3690142,0.5933983516381908,0.0,6218659,-1.174772e+06,-2.944694e+06,-3.34559e+06,-3.453969e+06
IM0000,3691697,0.5936484055485274,0.0,6218659,-1.174801e+06,-2.944619e+06,-3.34556e+06,-3.453935e+06
IM0000,3693252,0.593898459458864,0.0,6218659,-1.17467e+06,-2.944931e+06,-3.345999e+06,-3.454207e+06
IM0000,3694807,0.5941485133692006,0.0,6218659,-1.174766e+06,-2.945352e+06,-3.347111e+06,-3.456215e+06
IM0000,3696362,0.5943985672795373,0.0,6218659,-1.174696e+06,-2.945405e+06,-3.347219e+06,-3.456001e+06
IM0000,3697917,0.5946486211898739,0.0,6218659,-1.174817e+06,-2.945489e+06,-3.347652e+06,-3.456249e+06
IM0000,3699472,0.5948986751002105,0.0,6218659,-1.174937e+06,-2.945323e+06,-3.346941e+06,-3.455262e+06
IM0000,3701027,0.5951487290105472,0.0,6218659,-1.17465e+06,-2.944919e+06,-3.346225e+06,-3.454409e+06
IM0000,3702582,0.5953987829208838,0.0,6218659,-1.174725e+06,-2.945199e+06,-3.346855e+06,-3.455328e+06
IM0000,3704137,0.5956488368312204,0.0,6218659,-1.174896e+06,-2.945311e+06,-3.347266e+06,-3.455521e+06
IM0000,3705692,0.595898890741557,0.0,6218659,-1.174882e+06,-2.945349e+06,-3.346999e+06,-3.454721e+06
IM0000,3707247,0.5961489446518936,0.0,6218659,-1.174855e+06,-2.945196e+06,-3.346932e+06,-3.454043e+06
IM0000,3708803,0.5963991593686034,0.0,6218659,-1.174916e+06,-2.944961e+06,-3.346526e+06,-3.452995e+06
IM0000,3710358,0.59664921327894,0.0,6218659,-1.17492e+06,-2.944474e+06,-3.346001e+06,-3.451867e+06
IM0000,3711913,0.5968992671892767,0.0,6218659,-1.17486e+06,-2.944396e+06,-3.345721e+06,-3.451585e+06
IM0000,3713468,0.5971493210996133,0.0,6218659,-1.174829e+06,-2.944326e+06,-3.345721e+06,-3.452237e+06
IM0000,3715023,0.5973993750099499,0.0,6218659,-1.17494e+06,-2.94427e+06,-3.34607e+06,-3.453274e+06
IM0000,3716578,0.5976494289202865,0.0,6218659,-1.175022e+06,-2.944314e+06,-3.346363e+06,-3.453314e+06
IM0000,3718133,0.5978994828306231,0.0,6218659,-1.175187e+06,-2.944644e+06,-3.346916e+06,-3.454123e+06
IM0000,3719688,0.5981495367409597,0.0,6218659,-1.175182e+06,-2.94463e+06,-3.347225e+06,-3.454609e+06
IM0000,3721243,0.5983995906512963,0.0,6218659,-1.175138e+06,-2.944801e+06,-3.347648e+06,-3.455431e+06
IM0000,3722798,0.5986496445616329,0.0,6218659,-1.175286e+06,-2.94468e+06,-3.347523e+06,-3.455504e+06
IM0000,3724353,0.5988996984719696,0.0,6218659,-1.175227e+06,-2.944502e+06,-3.34739e+06,-3.455351e+06
IM0000,3725908,0.5991497523823062,0.0,6218659,-1.175221e+06,-2.944729e+06,-3.347754e+06,-3.456229e+06
IM0000,3727463,0.5993998062926429,0.0,6218659,-1.175292e+06,-2.944645e+06,-3.347359e+06,-3.455385e+06
IM0000,3729018,0.5996498602029795,0.0,6218659,-1.175393e+06,-2.945022e+06,-3.347904e+06,-3.456464e+06
IM0000,3730573,0.5998999141133161,0.0,6218659,-1.175464e+06,-2.945225e+06,-3.347833e+06,-3.455815e+06
IM0000,3732128,0.6001499680236527,0.0,6218659,-1.17548e+06,-2.945246e+06,-3.347808e+06,-3.455529e+06
IM0000,3733683,0.6004000219339893,0.0,6218659,-1.17544e+06,-2.945328e+06,-3.347822e+06,-3.455489e+06
IM0000,3735238,0.600650075844326,0.0,6218659,-1.175455e+06,-2.945591e+06,-3.348065e+06,-3.455877e+06
IM0000,3736793,0.6009001297546626,0.0,6218659,-1.175454e+06,-2.945336e+06,-3.347678e+06,-3.4553e+06
IM0000,3738349,0.6011503444713724,0.0,6218659,-1.175491e+06,-2.945698e+06,-3.348031e+06,-3.455683e+06
IM0000,3739904,0.601400398381709,0.0,6218659,-1.175567e+06,-2.946112e+06,-3.348419e+06,-3.456357e+06
IM0000,3741459,0.6016504522920456,0.0,6218659,-1.175515e+06,-2.945872e+06,-3.348177e+06,-3.455991e+06
IM0000,3743014,0.6019005062023822,0.0,6218659,-1.175537e+06,-2.946039e+06,-3.348661e+06,-3.457126e+06
IM0000,3744569,0.6021505601127188,0.0,6218659,-1.175412e+06,-2.946055e+06,-3.34844e+06,-3.45625e+06
IM0000,3746124,0.6024006140230554,0.0,6218659,-1.175525e+06,-2.946647e+06,-3.349115e+06,-3.457454e+06
IM0000,3747679,0.6026506679333921,0.0,6218659,-1.175448e+06,-2.947067e+06,-3.350149e+06,-3.459916e+06
IM0000,3749234,0.6029007218437287,0.0,6218659,-1.175431e+06,-2.947142e+06,-3.35047e+06,-3.460498e+06
IM0000,3750789,0.6031507757540653,1.0,6218659,-1.17517e+06,-2.947483e+06,-3.350864e+06,-3.461788e+06
IM0000,3752344,0.6034008296644019,1.0,6218659,-1.174642e+06,-2.946586e+06,-3.350014e+06,-3.460994e+06
IM0000,3753899,0.6036508835747385,1.0,6218659,-1.174365e+06,-2.946252e+06,-3.349837e+06,-3.461395e+06
IM0000,3755454,0.6039009374850751,1.0,6218659,-1.17383e+06,-2.945448e+06,-3.348739e+06,-3.460762e+06
IM0000,3757009,0.6041509913954117,1.0,6218659,-1.173393e+06,-2.944868e+06,-3.34852e+06,-3.460966e+06
IM0000,3758564,0.6044010453057483,1.0,6218659,-1.172916e+06,-2.943812e+06,-3.347081e+06,-3.459034e+06
IM0000,3760119,0.6046510992160851,1.0,6218659,-1.172168e+06,-2.943191e+06,-3.346587e+06,-3.458598e+06
IM0000,3761674,0.6049011531264217,1.0,6218659,-1.17168e+06,-2.942459e+06,-3.346157e+06,-3.458174e+06
IM0000,3763229,0.6051512070367583,1.0,6218659,-1.17095e+06,-2.941177e+06,-3.344812e+06,-3.45674e+06
IM0000,3764784,0.6054012609470949,1.0,6218659,-1.170248e+06,-2.940763e+06,-3.343963e+06,-3.455503e+06
IM0000,3766340,0.6056514756638047,1.0,6218659,-1.169508e+06,-2.939703e+06,-3.342972e+06,-3.455292e+06
IM0000,3767895,0.6059015295741413,1.0,6218659,-1.168907e+06,-2.938833e+06,-3.341927e+06,-3.454272e+06
IM0000,3769450,0.606151583484478,1.0,6218659,-1.168179e+06,-2.937823e+06,-3.340908e+06,-3.454119e+06
IM0000,3771005,0.6064016373948146,1.0,6218659,-1.167602e+06,-2.936314e+06,-3.339328e+06,-3.452581e+06
IM0000,3772560,0.6066516913051512,1.0,6218659,-1.166874e+06,-2.934859e+06,-3.337432e+06,-3.45101e+06
IM0000,3774115,0.6069017452154878,1.0,6218659,-1.166487e+06,-2.934348e+06,-3.336811e+06,-3.450928e+06
IM0000,3775670,0.6071517991258244,1.0,6218659,-1.166067e+06,-2.933046e+06,-3.334195e+06,-3.447487e+06
IM0000,3777225,0.607401853036161,1.0,6218659,-1.16562e+06,-2.932393e+06,-3.333481e+06,-3.447841e+06
IM0000,3778780,0.6076519069464976,1.0,6218659,-1.164906e+06,-2.930712e+06,-3.331365e+06,-3.445847e+06
IM0000,3780335,0.6079019608568342,1.0,6218659,-1.164042e+06,-2.928782e+06,-3.328605e+06,-3.442419e+06
IM0000,3781890,0.6081520147671708,1.0,6218659,-1.163342e+06,-2.92661e+06,-3.325663e+06,-3.438122e+06
IM0000,3783445,0.6084020686775075,1.0,6218659,-1.162598e+06,-2.924591e+06,-3.323042e+06,-3.435523e+06
IM0000,3785000,0.6086521225878441,1.0,6218659,-1.161792e+06,-2.922802e+06,-3.320611e+06,-3.432998e+06
IM0000,3786555,0.6089021764981807,1.0,6218659,-1.160998e+06,-2.92051e+06,-3.317396e+06,-3.428765e+06
IM0000,3788110,0.6091522304085173,1.0,6218659,-1.160229e+06,-2.918319e+06,-3.314298e+06,-3.424698e+06
IM0000,3789665,0.6094022843188539,1.0,6218659,-1.159888e+06,-2.917837e+06,-3.313542e+06,-3.423751e+06
IM0000,3791220,0.6096523382291905,1.0,6218659,-1.159074e+06,-2.915985e+06,-3.311366e+06,-3.420822e+06
IM0000,3792775,0.6099023921395272,1.0,6218659,-1.15858e+06,-2.914755e+06,-3.310371e+06,-3.420607e+06
IM0000,3794330,0.6101524460498639,1.0,6218659,-1.15809e+06,-2.913437e+06,-3.308897e+06,-3.419207e+06
IM0000,3795886,0.6104026607665737,1.0,6218659,-1.157284e+06,-2.911619e+06,-3.306502e+06,-3.416471e+06
IM0000,3797441,0.6106527146769103,1.0,6218659,-1.156673e+06,-2.909961e+06,-3.304439e+06,-3.414833e+06
IM0000,3798996,0.6109027685872469,1.0,6218659,-1.156078e+06,-2.908632e+06,-3.303033e+06,-3.4137e+06
IM0000,3800551,0.6111528224975835,1.0,6218659,-1.155204e+06,-2.906963e+06,-3.300982e+06,-3.411841e+06
IM0000,3802106,0.6114028764079201,1.0,6218659,-1.154659e+06,-2.906204e+06,-3.300528e+06,-3.411871e+06
IM0000,3803661,0.6116529303182567,1.0,6218659,-1.154023e+06,-2.904933e+06,-3.298633e+06,-3.409805e+06
IM0000,3805216,0.6119029842285933,1.0,6218659,-1.153416e+06,-2.90344e+06,-3.295933e+06,-3.40617e+06
IM0000,3806771,0.61215303813893,1.0,6218659,-1.152739e+06,-2.902088e+06,-3.294625e+06,-3.405274e+06
IM0000,3808326,0.6124030920492666,1.0,6218659,-1.152192e+06,-2.901089e+06,-3.293704e+06,-3.405234e+06
IM0000,3809881,0.6126531459596032,1.0,6218659,-1.151502e+06,-2.900098e+06,-3.292973e+06,-3.404892e+06
IM0000,3811436,0.6129031998699398,1.0,6218659,-1.150828e+06,-2.899361e+06,-3.292064e+06,-3.405205e+06
IM0000,3812991,0.6131532537802764,1.0,6218659,-1.150081e+06,-2.897222e+06,-3.288844e+06,-3.400793e+06
IM0000,3814546,0.613403307690613,1.0,6218659,-1.149672e+06,-2.897038e+06,-3.288158e+06,-3.399532e+06
IM0000,3816101,0.6136533616009496,1.0,6218659,-1.149236e+06,-2.894552e+06,-3.283077e+06,-3.391345e+06
IM0000,3817656,0.6139034155112862,1.0,6218659,-1.148527e+06,-2.892608e+06,-3.28063e+06,-3.389333e+06
IM0000,3819211,0.6141534694216229,1.0,6218659,-1.147813e+06,-2.890586e+06,-3.27791e+06,-3.38647e+06
IM0000,3820766,0.6144035233319595,1.0,6218659,-1.147251e+06,-2.88918e+06,-3.275605e+06,-3.383378e+06
IM0000,3822321,0.6146535772422961,1.0,6218659,-1.146584e+06,-2.887444e+06,-3.273682e+06,-3.38221e+06
IM0000,3823876,0.6149036311526328,1.0,6218659,-1.14574e+06,-2.885983e+06,-3.271842e+06,-3.380988e+06
IM0000,3825432,0.6151538458693425,1.0,6218659,-1.14467e+06,-2.883931e+06,-3.269252e+06,-3.379284e+06
IM0000,3826987,0.6154038997796792,1.0,6218659,-1.143697e+06,-2.881789e+06,-3.266094e+06,-3.377135e+06
IM0000,3828542,0.6156539536900159,1.0,6218659,-1.141955e+06,-2.875849e+06,-3.258434e+06,-3.367043e+06
IM0000,3830097,0.6159040076003525,1.0,6218659,-1.140947e+06,-2.872422e+06,-3.25346e+06,-3.361695e+06
