win,avg_spread,n,code,year,month
690,0.8,10,IH0000,2020,11
780,0.6413917680960058,23251,IH0000,2020,11
795,0.6158813933403774,20842,IH0000,2020,11
810,0.6098449509085303,22509,IH0000,2020,11
825,0.6111928630552789,21746,IH0000,2020,11
840,0.6281301257517776,21948,IH0000,2020,11
855,0.6202986202986268,21164,IH0000,2020,11
870,0.5916237993353759,21967,IH0000,2020,11
885,0.5018302688601917,23767,IH0000,2020,11
900,0.6363636363636777,11,IH0000,2020,11
570,0.7832254252727304,40621,IC0000,2020,12
585,0.7782991202346758,39215,IC0000,2020,12
600,0.7623939120341249,38765,IC0000,2020,12
615,0.7426048683611114,37261,IC0000,2020,12
630,0.7473198228426499,37255,IC0000,2020,12
645,0.759287028645268,36411,IC0000,2020,12
660,0.7680857463156671,36573,IC0000,2020,12
675,0.7817184843999245,36474,IC0000,2020,12
780,0.7743162053167969,36451,IC0000,2020,12
795,0.7603056854128337,35723,IC0000,2020,12
810,0.7665421453248994,35603,IC0000,2020,12
825,0.7761109522448641,34970,IC0000,2020,12
840,0.7437982212496965,35643,IC0000,2020,12
855,0.7435951774106586,34919,IC0000,2020,12
870,0.7042227327426883,36564,IC0000,2020,12
885,0.5657328482329778,38480,IC0000,2020,12
900,1.1999999999999786,17,IC0000,2020,12
690,0.933333333333394,15,IC0000,2020,12
570,0.5650108846230841,40424,IF0000,2020,12
585,0.5448222645198603,38878,IF0000,2020,12
600,0.5314386836058921,37861,IF0000,2020,12
615,0.5283707253322462,36728,IF0000,2020,12
630,0.5243786269572582,36532,IF0000,2020,12
645,0.5242870695910131,35838,IF0000,2020,12
660,0.5336191398147606,36155,IF0000,2020,12
675,0.5565349460139395,36213,IF0000,2020,12
780,0.5531999440325225,35735,IF0000,2020,12
795,0.5493025600807412,35702,IF0000,2020,12
810,0.5427177262870226,35044,IF0000,2020,12
825,0.5563050446132664,34631,IF0000,2020,12
840,0.5313851805149128,36479,IF0000,2020,12
855,0.5261630028918032,35619,IF0000,2020,12
870,0.49737761756703885,36341,IF0000,2020,12
885,0.43583476943977406,38298,IF0000,2020,12
690,0.760000000000097,15,IF0000,2020,12
900,1.0526315789473684,19,IF0000,2020,12
570,0.5519246477435648,39176,IH0000,2020,12
585,0.5536857905270417,35976,IH0000,2020,12
600,0.5288866599799602,33898,IH0000,2020,12
615,0.5161825726141186,31571,IH0000,2020,12
630,0.4995610621673117,32123,IH0000,2020,12
645,0.5110100265880972,31217,IH0000,2020,12
660,0.5060322099044071,31481,IH0000,2020,12
675,0.5466242947013561,30838,IH0000,2020,12
690,1.0111111111111262,18,IH0000,2020,12
780,0.5571007081038747,30504,IH0000,2020,12
795,0.5462304220865548,30136,IH0000,2020,12
810,0.5258850701506559,29009,IH0000,2020,12
825,0.5233651417345039,28504,IH0000,2020,12
840,0.5140513482964855,30965,IH0000,2020,12
855,0.5417625577068994,29026,IH0000,2020,12
870,0.520256260117819,29033,IH0000,2020,12
885,0.4396308260268105,32505,IH0000,2020,12
900,0.8999999999999935,14,IH0000,2020,12
570,1.4211510917540835,34211,IC0000,2021,1
585,1.429479602593984,31303,IC0000,2021,1
600,1.3780711568583461,31283,IC0000,2021,1
615,1.3702796848050582,29569,IC0000,2021,1
630,1.2972098020866283,28851,IC0000,2021,1
645,1.2910763963193392,28038,IC0000,2021,1
660,1.2906421767778817,29291,IC0000,2021,1
675,1.3435558112773687,27808,IC0000,2021,1
780,1.2442746367538193,26566,IC0000,2021,1
795,1.2066782474426405,25905,IC0000,2021,1
810,1.1806141679909026,27061,IC0000,2021,1
825,1.2270947592931962,26256,IC0000,2021,1
840,1.1791209568972556,28258,IC0000,2021,1
855,1.1857272520990056,26442,IC0000,2021,1
870,1.1444536486182244,26558,IC0000,2021,1
885,0.8665495925823116,28472,IC0000,2021,1
900,1.4666666666667274,15,IC0000,2021,1
690,2.8399999999999634,10,IC0000,2021,1
570,1.046134634373068,34434,IF0000,2021,1
585,1.0403510398319826,32361,IF0000,2021,1
600,0.9069626007085678,31899,IF0000,2021,1
615,0.8558639212176307,30159,IF0000,2021,1
630,0.8564703477876492,29357,IF0000,2021,1
645,0.8902245250432587,28950,IF0000,2021,1
660,0.9458706675002494,28794,IF0000,2021,1
675,1.0006926225208033,28587,IF0000,2021,1
780,0.9026841116194128,28203,IF0000,2021,1
795,0.890985203897594,27710,IF0000,2021,1
810,0.8585037388808994,28217,IF0000,2021,1
825,0.8759761368914527,27993,IF0000,2021,1
840,0.8974727974728741,28490,IF0000,2021,1
855,0.8242507098539084,28527,IF0000,2021,1
870,0.8055000000000891,28400,IF0000,2021,1
885,0.7056017490973936,30187,IF0000,2021,1
900,1.1818181818182645,11,IF0000,2021,1
690,1.2000000000001818,10,IF0000,2021,1
570,0.7627458898183331,34670,IH0000,2021,1
585,0.793840088702776,32468,IH0000,2021,1
600,0.760022862223382,31493,IH0000,2021,1
615,0.7806617647059133,29920,IH0000,2021,1
630,0.7306620089729239,29199,IH0000,2021,1
645,0.7354254761489015,28615,IH0000,2021,1
660,0.7201230812266503,28599,IH0000,2021,1
675,0.766391869803186,28142,IH0000,2021,1
690,1.0142857142856687,14,IH0000,2021,1
780,0.7799814972957941,28104,IH0000,2021,1
795,0.7619194348414606,26612,IH0000,2021,1
810,0.70027393257609,27379,IH0000,2021,1
825,0.6959777777778052,27000,IH0000,2021,1
840,0.6981869207193565,27081,IH0000,2021,1
855,0.7523569335756868,26963,IH0000,2021,1
870,0.7194218194333303,26151,IH0000,2021,1
885,0.560647281206983,28303,IH0000,2021,1
900,0.8666666666666869,9,IH0000,2021,1
570,1.0890003085467987,25928,IC0000,2021,2
585,1.087391410246061,24634,IC0000,2021,2
600,1.0906082805169632,24298,IC0000,2021,2
615,1.1213363572924544,22928,IC0000,2021,2
630,1.0847686125394909,23143,IC0000,2021,2
645,1.0814486921529598,22365,IC0000,2021,2
660,1.0733691615328045,22887,IC0000,2021,2
675,1.132801800956809,21322,IC0000,2021,2
780,1.060463483146122,22784,IC0000,2021,2
795,0.9971047402782104,21138,IC0000,2021,2
810,1.0173245008741008,21738,IC0000,2021,2
825,1.0281266216917975,21197,IC0000,2021,2
840,0.9740361283365256,22254,IC0000,2021,2
855,0.9672525951557369,21675,IC0000,2021,2
870,0.8871944986525847,21522,IC0000,2021,2
885,0.7639711837674725,23459,IC0000,2021,2
900,0.7000000000001819,10,IC0000,2021,2
690,3.1666666666666665,6,IC0000,2021,2
570,0.8085086811544518,26091,IF0000,2021,2
585,0.8258725250010377,24899,IF0000,2021,2
600,0.7755669524802119,24958,IF0000,2021,2
615,0.7619479144611775,23615,IF0000,2021,2
630,0.7537718413978919,23808,IF0000,2021,2
645,0.7605864746454152,23053,IF0000,2021,2
660,0.788362722585724,23081,IF0000,2021,2
675,0.8156922941976698,22801,IF0000,2021,2
690,0.7749999999999773,8,IF0000,2021,2
780,0.7781055639603701,23796,IF0000,2021,2
795,0.7536740786952818,22441,IF0000,2021,2
810,0.7867717244484804,22210,IF0000,2021,2
825,0.7642592846375486,21891,IF0000,2021,2
840,0.7605824644758526,22731,IF0000,2021,2
855,0.7311200000000357,22500,IF0000,2021,2
870,0.6938168172099705,22917,IF0000,2021,2
885,0.616706166063819,24051,IF0000,2021,2
900,1.200000000000091,10,IF0000,2021,2
570,0.7347027362220142,25802,IH0000,2021,2
585,0.745057766367152,24149,IH0000,2021,2
600,0.7430982570713768,23581,IH0000,2021,2
615,0.7451022317252579,22449,IH0000,2021,2
630,0.7056163450624405,22025,IH0000,2021,2
645,0.7264967003750769,21063,IH0000,2021,2
660,0.723441715178209,21129,IH0000,2021,2
675,0.8121060382916092,20370,IH0000,2021,2
690,0.9000000000000531,12,IH0000,2021,2
780,0.7839631076184722,21251,IH0000,2021,2
795,0.7433176628609919,19357,IH0000,2021,2
810,0.7355439084394133,18698,IH0000,2021,2
825,0.7033620915032782,19125,IH0000,2021,2
840,0.7085326564483201,20486,IH0000,2021,2
855,0.7503042700076784,19555,IH0000,2021,2
870,0.7021734608985244,19232,IH0000,2021,2
885,0.6077041306436353,20820,IH0000,2021,2
900,0.8400000000000091,10,IH0000,2021,2
570,0.9846236638047365,40881,IC0000,2021,3
585,0.9544714630225594,39808,IC0000,2021,3
600,1.0070860037213498,38696,IC0000,2021,3
615,1.0186980646908141,36945,IC0000,2021,3
630,0.985850675820681,37288,IC0000,2021,3
645,1.005012408301342,36669,IC0000,2021,3
660,1.0302845306879145,36692,IC0000,2021,3
675,1.0341914451127365,35582,IC0000,2021,3
780,1.0367080521068042,36003,IC0000,2021,3
795,1.0032160804020676,33830,IC0000,2021,3
810,1.0268473625796435,34238,IC0000,2021,3
825,1.0364285498170123,33051,IC0000,2021,3
840,1.0026199101580218,34505,IC0000,2021,3
855,0.9552296768585036,34505,IC0000,2021,3
870,0.8879991114567418,36014,IC0000,2021,3
885,0.6678112033196234,38560,IC0000,2021,3
900,1.173333333333297,15,IC0000,2021,3
690,1.4588235294119358,17,IC0000,2021,3
570,0.6631311296768067,41295,IF0000,2021,3
585,0.6783163764430546,40888,IF0000,2021,3
600,0.657618482240129,40428,IF0000,2021,3
615,0.6674406305876087,39709,IF0000,2021,3
630,0.6610778142789814,39877,IF0000,2021,3
645,0.6570463320464109,39368,IF0000,2021,3
660,0.6555273833672175,39440,IF0000,2021,3
675,0.6787496444916318,38677,IF0000,2021,3
690,1.052631578947177,19,IF0000,2021,3
780,0.687325857968128,38259,IF0000,2021,3
795,0.6826536073646627,37368,IF0000,2021,3
810,0.656856204997943,37776,IF0000,2021,3
825,0.6699029649596363,37100,IF0000,2021,3
840,0.648852312465562,38033,IF0000,2021,3
855,0.6450674918636968,37486,IF0000,2021,3
870,0.5955927051672583,38164,IF0000,2021,3
885,0.5118147871547116,40170,IF0000,2021,3
900,0.7157894736841818,19,IF0000,2021,3
570,0.7434400039326253,40686,IH0000,2021,3
585,0.7788278992984415,38768,IH0000,2021,3
600,0.7717543906834557,37181,IH0000,2021,3
615,0.7916079580680189,35486,IH0000,2021,3
630,0.7446995768688712,35450,IH0000,2021,3
645,0.7651269006186376,34594,IH0000,2021,3
660,0.7643936966590379,34331,IH0000,2021,3
675,0.8176099484380178,32970,IH0000,2021,3
690,1.4250000000000114,16,IH0000,2021,3
780,0.8307706422018688,32700,IH0000,2021,3
795,0.7889666342727831,30870,IH0000,2021,3
810,0.7574591258986213,31438,IH0000,2021,3
825,0.7777008943142684,30638,IH0000,2021,3
840,0.7217871802968385,31670,IH0000,2021,3
855,0.7379350124976178,31206,IH0000,2021,3
870,0.6945075040989093,31716,IH0000,2021,3
885,0.5861866190078785,34691,IH0000,2021,3
900,0.9263157894737751,19,IH0000,2021,3
570,1.259675550405603,36246,IC0000,2021,4
585,1.2602267851670783,32630,IC0000,2021,4
600,1.2151958312321904,29745,IC0000,2021,4
615,1.1773160042315756,26468,IC0000,2021,4
630,1.1400331100911116,26578,IC0000,2021,4
645,1.1400398571784898,24086,IC0000,2021,4
660,1.1414417138168236,23153,IC0000,2021,4
675,1.1615609330717864,22935,IC0000,2021,4
690,1.7750000000002046,8,IC0000,2021,4
780,1.1147296831956481,23232,IC0000,2021,4
795,1.0839369643351289,21702,IC0000,2021,4
810,1.0361282474585454,23018,IC0000,2021,4
825,1.040550272366425,21662,IC0000,2021,4
840,1.0105511604528767,22879,IC0000,2021,4
855,0.9581807290775642,23372,IC0000,2021,4
870,0.8904262530404382,25079,IC0000,2021,4
885,0.8078417368947872,28004,IC0000,2021,4
900,0.9230769230769231,13,IC0000,2021,4
570,0.6373040168233708,37567,IF0000,2021,4
585,0.6119817668765888,36856,IF0000,2021,4
600,0.595776956630545,35993,IF0000,2021,4
615,0.5923550391164975,34768,IF0000,2021,4
630,0.5645263127408242,34527,IF0000,2021,4
645,0.5872382851446246,33099,IF0000,2021,4
660,0.5690092060888431,32913,IF0000,2021,4
675,0.5885454094908302,32284,IF0000,2021,4
690,0.7684210526315502,19,IF0000,2021,4
780,0.5880401139037352,32308,IF0000,2021,4
795,0.5677591930130425,31029,IF0000,2021,4
810,0.5539929152943172,32182,IF0000,2021,4
825,0.5604983533213816,32186,IF0000,2021,4
840,0.5429582230973393,32506,IF0000,2021,4
855,0.5473388490986173,32392,IF0000,2021,4
870,0.5146182999459387,33246,IF0000,2021,4
885,0.4489446057628902,35816,IF0000,2021,4
900,0.5894736842105167,19,IF0000,2021,4
570,0.6525172274017661,37005,IH0000,2021,4
585,0.6487291086351364,34464,IH0000,2021,4
600,0.6222589497318415,32068,IH0000,2021,4
615,0.6064172564880528,29670,IH0000,2021,4
630,0.5476580636351395,29292,IH0000,2021,4
645,0.5675598818768652,27429,IH0000,2021,4
660,0.5702948616302453,26487,IH0000,2021,4
675,0.6000000000000151,25478,IH0000,2021,4
690,0.6874999999999716,16,IH0000,2021,4
780,0.5920916595941839,25922,IH0000,2021,4
795,0.5707838382177758,24329,IH0000,2021,4
810,0.5437598251600956,26081,IH0000,2021,4
825,0.5443530057214718,25518,IH0000,2021,4
840,0.5362230517254724,26254,IH0000,2021,4
855,0.5435019455253144,25700,IH0000,2021,4
870,0.5393477214674615,27013,IH0000,2021,4
885,0.4842986097384494,30354,IH0000,2021,4
900,0.7571428571429156,14,IH0000,2021,4
570,1.0110347448770183,31573,IC0000,2021,5
585,1.0452731127789718,29713,IC0000,2021,5
600,0.9917741122236478,27766,IC0000,2021,5
615,0.9550233689984748,25889,IC0000,2021,5
630,0.9575066189067707,25684,IC0000,2021,5
645,0.9608862725861117,24462,IC0000,2021,5
660,0.9752937255229228,24002,IC0000,2021,5
675,0.9957607483052056,23306,IC0000,2021,5
690,0.9714285714285974,7,IC0000,2021,5
780,0.969443063152709,24132,IC0000,2021,5
795,0.9368015247336502,23086,IC0000,2021,5
810,0.9451425577435683,22903,IC0000,2021,5
825,0.9094639829587846,23003,IC0000,2021,5
840,0.8769874830852901,23648,IC0000,2021,5
855,0.8763587071631692,23607,IC0000,2021,5
870,0.7868852459016794,24339,IC0000,2021,5
885,0.6542819988854448,26915,IC0000,2021,5
900,1.3714285714286234,14,IC0000,2021,5
570,0.6681729063580165,32133,IF0000,2021,5
585,0.6666157274753968,31410,IF0000,2021,5
600,0.6292489600734416,30531,IF0000,2021,5
615,0.6387398057595824,29551,IF0000,2021,5
630,0.6235932203390326,29500,IF0000,2021,5
645,0.6431984191397497,28339,IF0000,2021,5
660,0.6457868383405274,27960,IF0000,2021,5
675,0.6288735228478798,27333,IF0000,2021,5
690,1.0000000000001399,13,IF0000,2021,5
780,0.629425072718841,27847,IF0000,2021,5
795,0.6035902696366204,27296,IF0000,2021,5
810,0.6142709791498276,27146,IF0000,2021,5
825,0.6121853525888787,27213,IF0000,2021,5
840,0.5850820379965982,27792,IF0000,2021,5
855,0.6037195367021637,27369,IF0000,2021,5
870,0.5398499479485047,27857,IF0000,2021,5
885,0.45167607036186275,30130,IF0000,2021,5
900,0.7428571428571169,14,IF0000,2021,5
570,0.6690706389947837,31753,IH0000,2021,5
585,0.675519967427845,29473,IH0000,2021,5
600,0.6294079562621469,27802,IH0000,2021,5
615,0.6277353787152529,26075,IH0000,2021,5
630,0.5832130446404855,26187,IH0000,2021,5
645,0.6062219730941846,24976,IH0000,2021,5
660,0.5941515616574883,24109,IH0000,2021,5
675,0.6236445715818322,22373,IH0000,2021,5
690,1.1200000000000272,10,IH0000,2021,5
780,0.6046640479636277,24185,IH0000,2021,5
795,0.5927833726162518,23335,IH0000,2021,5
810,0.5777970286308438,23087,IH0000,2021,5
825,0.5616899970216759,23503,IH0000,2021,5
840,0.5753854015842065,23482,IH0000,2021,5
855,0.5746427956619227,23236,IH0000,2021,5
870,0.5412643234196085,23301,IH0000,2021,5
885,0.48313459560367444,26249,IH0000,2021,5
900,1.163636363636339,11,IH0000,2021,5
570,1.0598519252470417,36333,IC0000,2021,6
585,1.0336130452895829,33606,IC0000,2021,6
600,0.9679030135957188,31922,IC0000,2021,6
615,0.9229968506548119,30165,IC0000,2021,6
630,0.8843990637403693,29479,IC0000,2021,6
645,0.8846978170666407,27715,IC0000,2021,6
660,0.8890396622036997,27709,IC0000,2021,6
675,0.8701969624183175,27061,IC0000,2021,6
690,0.8800000000000182,10,IC0000,2021,6
780,0.8916376944191102,27325,IC0000,2021,6
795,0.8912524776544328,26739,IC0000,2021,6
810,0.8803610288609822,28031,IC0000,2021,6
825,0.8487360970678178,26703,IC0000,2021,6
840,0.8176489464114748,28047,IC0000,2021,6
855,0.8054865854119293,26501,IC0000,2021,6
870,0.779322638146259,29172,IC0000,2021,6
885,0.674491137972211,31934,IC0000,2021,6
900,0.7538461538460979,13,IC0000,2021,6
570,0.6552027748133321,37480,IF0000,2021,6
585,0.6411828955273642,36622,IF0000,2021,6
600,0.6103268270540929,35248,IF0000,2021,6
615,0.5985138376924307,34182,IF0000,2021,6
630,0.5821577003002414,34648,IF0000,2021,6
645,0.6078940188559715,32987,IF0000,2021,6
660,0.5907151515152176,33000,IF0000,2021,6
675,0.6209048460374234,31696,IF0000,2021,6
690,1.116666666666788,12,IF0000,2021,6
780,0.6138159509202988,32600,IF0000,2021,6
795,0.5887420397453267,31249,IF0000,2021,6
810,0.5909572351303205,32667,IF0000,2021,6
825,0.5894730300771217,32184,IF0000,2021,6
840,0.5502526808826175,32452,IF0000,2021,6
855,0.5621713698014446,31114,IF0000,2021,6
870,0.5222087892160717,33086,IF0000,2021,6
885,0.451826484018391,35040,IF0000,2021,6
900,0.8000000000000214,17,IF0000,2021,6
570,0.612621749979931,37269,IH0000,2021,6
585,0.5982593411578309,35274,IH0000,2021,6
600,0.5877445146327549,32769,IH0000,2021,6
615,0.582132418350501,31476,IH0000,2021,6
630,0.5641716629851843,31690,IH0000,2021,6
645,0.5940182144335759,28988,IH0000,2021,6
660,0.5840478082144566,28949,IH0000,2021,6
675,0.5900550841149408,26868,IH0000,2021,6
690,0.7411764705883102,17,IH0000,2021,6
780,0.5813078885743268,28611,IH0000,2021,6
795,0.5745740498034105,27468,IH0000,2021,6
810,0.5498983634797661,29025,IH0000,2021,6
825,0.5280585818896332,27995,IH0000,2021,6
840,0.5419398907103925,27816,IH0000,2021,6
855,0.5342751326791777,26191,IH0000,2021,6
870,0.5132310909724838,28690,IH0000,2021,6
885,0.46083920443921594,32078,IH0000,2021,6
900,0.7076923076922588,13,IH0000,2021,6
570,1.0886961626728313,37474,IC0000,2021,7
585,1.070819235996683,34581,IC0000,2021,7
600,1.0469871524217949,33158,IC0000,2021,7
615,1.0329251879329795,30463,IC0000,2021,7
630,1.0629577822991416,31456,IC0000,2021,7
645,1.0105355693806537,29576,IC0000,2021,7
660,1.0280085017375242,29641,IC0000,2021,7
675,1.0852995439830688,28727,IC0000,2021,7
690,2.4727272727271736,11,IC0000,2021,7
780,1.057251562009213,28649,IC0000,2021,7
795,1.0277857537272848,27165,IC0000,2021,7
810,1.0186175705993967,28081,IC0000,2021,7
825,1.048873284849425,27913,IC0000,2021,7
840,1.013750222064369,28145,IC0000,2021,7
855,0.9533894614603727,27556,IC0000,2021,7
870,0.9307193621079034,28845,IC0000,2021,7
885,0.731751941965808,31154,IC0000,2021,7
900,0.8909090909092728,11,IC0000,2021,7
570,0.6987222664987993,38897,IF0000,2021,7
585,0.6828833185568194,37221,IF0000,2021,7
600,0.6806700885555657,35458,IF0000,2021,7
615,0.6694702412242957,34242,IF0000,2021,7
630,0.6619392775013196,34353,IF0000,2021,7
645,0.6890097134828685,32738,IF0000,2021,7
660,0.6679453542025423,33159,IF0000,2021,7
675,0.685089350436588,31729,IF0000,2021,7
690,0.7714285714283895,14,IF0000,2021,7
780,0.6779955893164018,32648,IF0000,2021,7
795,0.6579688465416411,30751,IF0000,2021,7
810,0.6453273678241226,31738,IF0000,2021,7
825,0.6629732458355044,31696,IF0000,2021,7
840,0.6441793627739358,32359,IF0000,2021,7
855,0.6273043201020847,31365,IF0000,2021,7
870,0.6067785193803842,32662,IF0000,2021,7
885,0.4936831263947936,34954,IF0000,2021,7
900,0.9444444444443434,18,IF0000,2021,7
570,0.5759987660034532,38898,IH0000,2021,7
585,0.571474887350297,36396,IH0000,2021,7
600,0.5736446747802126,34346,IH0000,2021,7
615,0.5550374279052993,32596,IH0000,2021,7
630,0.5408780070827031,32756,IH0000,2021,7
645,0.5707001241235996,29809,IH0000,2021,7
660,0.5668919587221174,30331,IH0000,2021,7
675,0.5826160219055095,28486,IH0000,2021,7
690,1.033333333333341,12,IH0000,2021,7
780,0.5684966964103478,29362,IH0000,2021,7
795,0.5525278004760941,28147,IH0000,2021,7
810,0.5272074063838745,28948,IH0000,2021,7
825,0.5370914291694432,28667,IH0000,2021,7
840,0.5351101783840675,28590,IH0000,2021,7
855,0.5468395696743761,27607,IH0000,2021,7
870,0.5267659279778718,28880,IH0000,2021,7
885,0.4756388000609643,32835,IH0000,2021,7
900,1.036363636363562,11,IH0000,2021,7
570,1.1258498527187553,37683,IC0000,2021,8
585,1.0661598440546243,35910,IC0000,2021,8
600,1.0474230441302164,34013,IC0000,2021,8
615,1.0461226905941872,32097,IC0000,2021,8
630,1.0483666687567088,31898,IC0000,2021,8
645,1.0659318506958482,30756,IC0000,2021,8
660,1.0536146801302082,29809,IC0000,2021,8
675,1.061859686293328,29263,IC0000,2021,8
780,1.044459332708073,29852,IC0000,2021,8
795,0.9792133612899017,27662,IC0000,2021,8
810,0.9691452444325244,29681,IC0000,2021,8
825,0.9618448204705509,29076,IC0000,2021,8
840,0.9283986421910086,30343,IC0000,2021,8
855,0.9211898418266252,29651,IC0000,2021,8
870,0.841231209735184,30734,IC0000,2021,8
885,0.6692562939511675,32849,IC0000,2021,8
900,0.8714285714284935,14,IC0000,2021,8
690,1.3111111111112324,9,IC0000,2021,8
570,0.6805726600985935,38976,IF0000,2021,8
585,0.6725560727888991,37808,IF0000,2021,8
600,0.6459073004910876,37066,IF0000,2021,8
615,0.6359423217191964,35646,IF0000,2021,8
630,0.6275962644081813,35657,IF0000,2021,8
645,0.6259303859166843,34878,IF0000,2021,8
660,0.6243941564022399,34910,IF0000,2021,8
675,0.6461004891063192,33735,IF0000,2021,8
690,0.9818181818183637,11,IF0000,2021,8
